# gpu=3 cmd=/usr/bin/python3 -u main.py --dataset ogbn-arxiv --seed 2 --method outpost --tag A_nogate400 --rotations 4 --set use_atlas_gate=false
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ogbn-arxiv] anomaly classes (rotations): [np.int64(4), np.int64(8), np.int64(10), np.int64(34)]
[ogbn-arxiv] running subset: [np.int64(4)]
Normal classes: [np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39)] in ogbn-arxiv
Building multi-layer GraphSage
[OUTPOST-v4] epoch 0: test-all ROC 0.4664 PR 0.1654 | unseen ROC 0.4442 PR 0.1291 | valAUC 0.5557 | tau+ 0.500
[OUTPOST-v4] epoch 1: test-all ROC 0.4708 PR 0.1662 | unseen ROC 0.4478 PR 0.1297 | valAUC 0.5530 | tau+ 0.500
[OUTPOST-v4] epoch 2: test-all ROC 0.4802 PR 0.1697 | unseen ROC 0.4554 PR 0.1313 | valAUC 0.5873 | tau+ 0.500
[OUTPOST-v4] epoch 3: test-all ROC 0.4834 PR 0.1706 | unseen ROC 0.4608 PR 0.1328 | valAUC 0.5719 | tau+ 0.500
[OUTPOST-v4] epoch 4: test-all ROC 0.4794 PR 0.1673 | unseen ROC 0.4593 PR 0.1315 | valAUC 0.5624 | tau+ 0.500
[OUTPOST-v4] epoch 5: test-all ROC 0.4802 PR 0.1673 | unseen ROC 0.4600 PR 0.1317 | valAUC 0.5586 | tau+ 0.500
[OUTPOST-v4] epoch 6: test-all ROC 0.4821 PR 0.1672 | unseen ROC 0.4625 PR 0.1318 | valAUC 0.5516 | tau+ 0.500
[OUTPOST-v4] epoch 7: test-all ROC 0.4842 PR 0.1679 | unseen ROC 0.4651 PR 0.1324 | valAUC 0.5501 | tau+ 0.500
[OUTPOST-v4] epoch 8: test-all ROC 0.4851 PR 0.1679 | unseen ROC 0.4663 PR 0.1325 | valAUC 0.5557 | tau+ 0.500
[OUTPOST-v4] epoch 9: test-all ROC 0.4879 PR 0.1691 | unseen ROC 0.4692 PR 0.1333 | valAUC 0.5607 | tau+ 0.500
[OUTPOST-v4] epoch 10: test-all ROC 0.4908 PR 0.1712 | unseen ROC 0.4703 PR 0.1341 | valAUC 0.5550 | tau+ 0.500
[OUTPOST-v4] epoch 11: test-all ROC 0.4951 PR 0.1736 | unseen ROC 0.4728 PR 0.1352 | valAUC 0.5836 | tau+ 0.500
[OUTPOST-v4] epoch 12: test-all ROC 0.4986 PR 0.1763 | unseen ROC 0.4745 PR 0.1364 | valAUC 0.5957 | tau+ 0.500
[OUTPOST-v4] epoch 13: test-all ROC 0.5018 PR 0.1788 | unseen ROC 0.4757 PR 0.1374 | valAUC 0.6184 | tau+ 0.500
