2026-08-21 19:48:28,905 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['K_p=2'], 'tag': 'T_Kp2', 'rotations': None}
2026-08-21 19:48:45,892 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5089287162215063, 'aupr_all': 0.15596504336704514, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4686224489795918} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:50,090 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.508786956680355, 'aupr_all': 0.15576823313382923, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4637755102040816} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:54,392 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5093340440647396, 'aupr_all': 0.15586314621676206, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46122448979591835} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:48:59,333 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5094326894751195, 'aupr_all': 0.15565555033576242, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45943877551020407} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:04,151 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5095895819673751, 'aupr_all': 0.15548575959666858, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45952380952380956} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:08,930 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5097268254352179, 'aupr_all': 0.15532913865955122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45892857142857146} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:13,722 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.509977371024087, 'aupr_all': 0.1550701982100349, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4611394557823129} best={'auroc_all': 0.509977371024087, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:18,547 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5104462790212211, 'aupr_all': 0.15508139372623347, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4623299319727891} best={'auroc_all': 0.5104462790212211, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:23,343 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5108792062306506, 'aupr_all': 0.15511651856635164, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4638605442176871} best={'auroc_all': 0.5108792062306506, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:28,053 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5113467491419892, 'aupr_all': 0.15516678990003233, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46564625850340136} best={'auroc_all': 0.5113467491419892, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:32,937 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5118983012806673, 'aupr_all': 0.15526003364996027, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46785714285714286} best={'auroc_all': 0.5118983012806673, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:37,730 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5125616406030528, 'aupr_all': 0.15542326620508165, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4699404761904762} best={'auroc_all': 0.5125616406030528, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:42,567 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5133639949256744, 'aupr_all': 0.15564244558047133, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47040816326530616} best={'auroc_all': 0.5133639949256744, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:47,627 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5142359234631333, 'aupr_all': 0.15591147508388986, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47100340136054425} best={'auroc_all': 0.5142359234631333, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:52,579 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5151007473961737, 'aupr_all': 0.15620974734940096, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47202380952380957} best={'auroc_all': 0.5151007473961737, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:49:57,449 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.51591757983927, 'aupr_all': 0.1565076107514408, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4727891156462585} best={'auroc_all': 0.51591757983927, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:02,271 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5166791663364801, 'aupr_all': 0.15680251029598274, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47346938775510206} best={'auroc_all': 0.5166791663364801, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:07,158 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5173902015512843, 'aupr_all': 0.15710354563196485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4736394557823129} best={'auroc_all': 0.5173902015512843, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:11,922 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5180313628482043, 'aupr_all': 0.15739546576365365, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4736394557823129} best={'auroc_all': 0.5180313628482043, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:16,706 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.518616631579651, 'aupr_all': 0.15767404639093485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4733843537414966} best={'auroc_all': 0.518616631579651, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:21,727 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5191624154610578, 'aupr_all': 0.1579538722334455, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47406462585034015} best={'auroc_all': 0.5191624154610578, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:26,639 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5196815914596358, 'aupr_all': 0.15823538884265462, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47287414965986396} best={'auroc_all': 0.5196815914596358, 'aupr_all': 0.15823538884265462, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:31,428 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5201715217780205, 'aupr_all': 0.15851676519992441, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4716836734693878} best={'auroc_all': 0.5201715217780205, 'aupr_all': 0.15851676519992441, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:36,229 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5206528592405556, 'aupr_all': 0.15881969405007965, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4710034013605442} best={'auroc_all': 0.5206528592405556, 'aupr_all': 0.15881969405007965, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:41,017 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5211146893191589, 'aupr_all': 0.15912490461376674, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47040816326530616} best={'auroc_all': 0.5211146893191589, 'aupr_all': 0.15912490461376674, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:45,850 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5215697001270667, 'aupr_all': 0.15944037482981316, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46947278911564627} best={'auroc_all': 0.5215697001270667, 'aupr_all': 0.15944037482981316, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:50,855 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5220257373152717, 'aupr_all': 0.1597521843705383, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4688775510204082} best={'auroc_all': 0.5220257373152717, 'aupr_all': 0.1597521843705383, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:55,936 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5224846360517459, 'aupr_all': 0.16006047923907096, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46845238095238095} best={'auroc_all': 0.5224846360517459, 'aupr_all': 0.16006047923907096, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:00,809 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5229269402715722, 'aupr_all': 0.1603804161155328, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4679421768707483} best={'auroc_all': 0.5229269402715722, 'aupr_all': 0.1603804161155328, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:05,757 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5233555115230197, 'aupr_all': 0.16068404175138476, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4671768707482993} best={'auroc_all': 0.5233555115230197, 'aupr_all': 0.16068404175138476, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:10,647 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5237442735882535, 'aupr_all': 0.16095949839443444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46632653061224494} best={'auroc_all': 0.5237442735882535, 'aupr_all': 0.16095949839443444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:15,615 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5240938053457614, 'aupr_all': 0.16122246830118647, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.465391156462585} best={'auroc_all': 0.5240938053457614, 'aupr_all': 0.16122246830118647, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:20,932 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5244596606555185, 'aupr_all': 0.16150419365858057, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4646258503401361} best={'auroc_all': 0.5244596606555185, 'aupr_all': 0.16150419365858057, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:25,801 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5248763094734319, 'aupr_all': 0.16179341593026875, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4645408163265306} best={'auroc_all': 0.5248763094734319, 'aupr_all': 0.16179341593026875, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:30,700 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.525344806918447, 'aupr_all': 0.16209583724620721, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46343537414965985} best={'auroc_all': 0.525344806918447, 'aupr_all': 0.16209583724620721, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:35,389 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5258608606681603, 'aupr_all': 0.16242368148896244, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4636904761904762} best={'auroc_all': 0.5258608606681603, 'aupr_all': 0.16242368148896244, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:40,245 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5264142808189796, 'aupr_all': 0.16276621646530887, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46360544217687083} best={'auroc_all': 0.5264142808189796, 'aupr_all': 0.16276621646530887, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:45,192 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5270120898648993, 'aupr_all': 0.16312645972439302, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4630952380952381} best={'auroc_all': 0.5270120898648993, 'aupr_all': 0.16312645972439302, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:50,086 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.527620004651227, 'aupr_all': 0.16349282660421002, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4620748299319728} best={'auroc_all': 0.527620004651227, 'aupr_all': 0.16349282660421002, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:55,003 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5282137984974236, 'aupr_all': 0.16385307985292352, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4625850340136054} best={'auroc_all': 0.5282137984974236, 'aupr_all': 0.16385307985292352, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:59,901 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5288025035501058, 'aupr_all': 0.16420036339159724, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4627551020408163} best={'auroc_all': 0.5288025035501058, 'aupr_all': 0.16420036339159724, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:04,885 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5293614025189524, 'aupr_all': 0.16453405711784883, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4633503401360544} best={'auroc_all': 0.5293614025189524, 'aupr_all': 0.16453405711784883, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:09,722 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5299078330199465, 'aupr_all': 0.16485408982833794, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4635204081632653} best={'auroc_all': 0.5299078330199465, 'aupr_all': 0.16485408982833794, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:14,478 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5304164044572921, 'aupr_all': 0.16516558364491368, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4642006802721088} best={'auroc_all': 0.5304164044572921, 'aupr_all': 0.16516558364491368, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:19,286 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5308699495941351, 'aupr_all': 0.1654551586710738, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46420068027210887} best={'auroc_all': 0.5308699495941351, 'aupr_all': 0.1654551586710738, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:24,273 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5312391036901681, 'aupr_all': 0.16570956703941983, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4645408163265306} best={'auroc_all': 0.5312391036901681, 'aupr_all': 0.16570956703941983, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:29,180 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5315633351733459, 'aupr_all': 0.16594608933024915, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46513605442176875} best={'auroc_all': 0.5315633351733459, 'aupr_all': 0.16594608933024915, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:34,067 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5318755231101142, 'aupr_all': 0.16616072679109536, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46522108843537413} best={'auroc_all': 0.5318755231101142, 'aupr_all': 0.16616072679109536, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:38,924 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.532229786480793, 'aupr_all': 0.16639389950242398, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4654761904761905} best={'auroc_all': 0.532229786480793, 'aupr_all': 0.16639389950242398, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:43,673 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5326604207566381, 'aupr_all': 0.16666037403005757, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4660714285714286} best={'auroc_all': 0.5326604207566381, 'aupr_all': 0.16666037403005757, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:48,498 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5331626737968731, 'aupr_all': 0.1669430841132847, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4663265306122449} best={'auroc_all': 0.5331626737968731, 'aupr_all': 0.1669430841132847, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:53,376 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5337366195008791, 'aupr_all': 0.16725921984608477, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46615646258503407} best={'auroc_all': 0.5337366195008791, 'aupr_all': 0.16725921984608477, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:58,449 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5344310950959656, 'aupr_all': 0.16763072466956125, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46692176870748303} best={'auroc_all': 0.5344310950959656, 'aupr_all': 0.16763072466956125, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:03,454 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5351936894986278, 'aupr_all': 0.1680271481868092, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46743197278911564} best={'auroc_all': 0.5351936894986278, 'aupr_all': 0.1680271481868092, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:08,278 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5360565078845673, 'aupr_all': 0.16847681753343885, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4681972789115646} best={'auroc_all': 0.5360565078845673, 'aupr_all': 0.16847681753343885, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:13,223 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5369354814963873, 'aupr_all': 0.16892874319536094, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4682823129251701} best={'auroc_all': 0.5369354814963873, 'aupr_all': 0.16892874319536094, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:18,617 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5378588768474774, 'aupr_all': 0.16941017825702107, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4688350340136054} best={'auroc_all': 0.5378588768474774, 'aupr_all': 0.16941017825702107, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:23,547 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5387847478278447, 'aupr_all': 0.16988604485616327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4695578231292517} best={'auroc_all': 0.5387847478278447, 'aupr_all': 0.16988604485616327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:28,346 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5396602953822321, 'aupr_all': 0.17035809962298995, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4703231292517007} best={'auroc_all': 0.5396602953822321, 'aupr_all': 0.17035809962298995, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:33,218 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5404758694830838, 'aupr_all': 0.17080925897555943, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46998299319727893} best={'auroc_all': 0.5404758694830838, 'aupr_all': 0.17080925897555943, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:38,307 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5412548777594615, 'aupr_all': 0.17125150360923255, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4711734693877551} best={'auroc_all': 0.5412548777594615, 'aupr_all': 0.17125150360923255, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:43,061 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5420088526203862, 'aupr_all': 0.17169746963046537, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4714285714285715} best={'auroc_all': 0.5420088526203862, 'aupr_all': 0.17169746963046537, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
