2026-08-21 20:52:44,139 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['warmup_epochs=20'], 'tag': 'T_warmup20', 'rotations': None}
2026-08-21 20:53:01,916 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.614421854717314, 'aupr_all': 0.2164972995456904, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6160714285714286} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:02,710 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.6151280926306084, 'aupr_all': 0.21660523266684306, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6197278911564625} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:03,597 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.6148752931106062, 'aupr_all': 0.21693190024721987, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6187074829931973} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:04,389 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.6134466045808403, 'aupr_all': 0.21546380014274905, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6147959183673469} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:05,231 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6131796410127346, 'aupr_all': 0.21414409520519095, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6116496598639456} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:06,120 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.6126610870006168, 'aupr_all': 0.21266577074512583, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.608843537414966} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:06,918 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6120770458200059, 'aupr_all': 0.21121583328490715, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6056972789115647} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:07,762 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.6114982946034476, 'aupr_all': 0.2097669111128492, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6055272108843538} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:08,624 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.6109764746492237, 'aupr_all': 0.20842161415952248, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6050170068027212} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:09,445 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.610482547605961, 'aupr_all': 0.20718588310669966, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6062074829931974} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:10,507 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.6100406354634083, 'aupr_all': 0.2060301198220587, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6061224489795919} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:15,230 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.6096529613612898, 'aupr_all': 0.20499190756172092, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6072278911564626} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:20,049 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.6093520738715952, 'aupr_all': 0.20408933619597905, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6072704081632653} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:25,015 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.6091110017728708, 'aupr_all': 0.20328376330997489, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6069727891156462} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:29,974 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.6089322884354933, 'aupr_all': 0.202566946684172, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6070578231292517} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:34,699 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.6088150655417309, 'aupr_all': 0.20197022215183244, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6068877551020408} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:39,371 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.6087883078073785, 'aupr_all': 0.2014889618454367, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6072278911564626} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:44,328 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.6088599306772894, 'aupr_all': 0.20108467206250005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6083333333333334} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:49,230 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.6090595616451273, 'aupr_all': 0.20080800274733338, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6092687074829932} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:54,059 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.6093790143016405, 'aupr_all': 0.2006144643374984, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6107142857142858} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:53:58,857 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.6097406121859242, 'aupr_all': 0.20049884577823043, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6120748299319727} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:54:03,557 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.6100908726734432, 'aupr_all': 0.20040198541444343, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6135204081632654} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:54:08,371 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.6103298345342762, 'aupr_all': 0.20027217046990092, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6152210884353742} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:54:13,071 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.6104376639955571, 'aupr_all': 0.20008854155063233, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6162414965986395} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:54:17,740 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.6104381361304939, 'aupr_all': 0.19989712032356763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6158163265306122} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:54:22,510 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.6103710047007642, 'aupr_all': 0.19969153333799566, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6154761904761904} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:54:27,237 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.6102458417290215, 'aupr_all': 0.19949043815302175, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6145408163265307} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:54:32,010 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.6100574783640881, 'aupr_all': 0.19929744646596712, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.614200680272109} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:54:36,605 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.609847474796965, 'aupr_all': 0.19912516495104876, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.614030612244898} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:54:41,329 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6096861647639096, 'aupr_all': 0.19899935720221967, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6130102040816328} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:54:46,308 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6097756179123464, 'aupr_all': 0.1989897664772159, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6126700680272109} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:54:51,211 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6096228945768586, 'aupr_all': 0.19893404768742073, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6107993197278911} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:54:55,921 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.6095195586085196, 'aupr_all': 0.19894491086959126, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6100340136054422} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:55:00,743 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.6095122897832537, 'aupr_all': 0.19905821294875964, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6092687074829932} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:55:05,519 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6096026071439009, 'aupr_all': 0.19925014125974683, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.608843537414966} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:55:10,263 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.6098142077587667, 'aupr_all': 0.19952849897437291, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6077380952380952} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:55:15,277 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.6101696637833509, 'aupr_all': 0.19991543142564433, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6076530612244897} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:55:19,959 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.6106424884476996, 'aupr_all': 0.20037072447727658, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6075680272108844} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:55:24,719 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.6112515507271998, 'aupr_all': 0.2009463605388883, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6088435374149661} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:55:29,595 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.6119564235546987, 'aupr_all': 0.20163225169640042, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6091836734693877} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:55:34,755 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6127574456356943, 'aupr_all': 0.20243953968257056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6106292517006803} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:55:39,720 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.6136413787171111, 'aupr_all': 0.20330875085178543, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6120748299319728} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:55:44,613 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.6145993979811526, 'aupr_all': 0.2042352924578597, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6135204081632653} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:55:49,482 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6155721293803766, 'aupr_all': 0.2050792436340892, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6151360544217687} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:55:54,277 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.616565585450565, 'aupr_all': 0.2058591717138872, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6164965986394557} best={'auroc_all': 0.616565585450565, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:55:59,090 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6175820734946262, 'aupr_all': 0.206589957237124, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6179421768707484} best={'auroc_all': 0.6175820734946262, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:56:04,092 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6185737333992942, 'aupr_all': 0.2072429239263889, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6192176870748299} best={'auroc_all': 0.6185737333992942, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:56:08,963 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6194702663252416, 'aupr_all': 0.2078054581737233, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6201530612244898} best={'auroc_all': 0.6194702663252416, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:56:13,880 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6202544886135299, 'aupr_all': 0.2082648215438352, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6208333333333333} best={'auroc_all': 0.6202544886135299, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:56:18,820 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6208611471103737, 'aupr_all': 0.20855599775909422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6210884353741497} best={'auroc_all': 0.6208611471103737, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:56:23,616 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6211813757103917, 'aupr_all': 0.2085894285222679, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6218537414965987} best={'auroc_all': 0.6211813757103917, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:56:28,364 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.6212836647708273, 'aupr_all': 0.2084261048263051, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6210034013605443} best={'auroc_all': 0.6212836647708273, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:56:33,099 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6212668588198382, 'aupr_all': 0.20817769720036594, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6201530612244899} best={'auroc_all': 0.6212836647708273, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:56:38,058 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6211840689322919, 'aupr_all': 0.2078586751566739, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6189625850340136} best={'auroc_all': 0.6212836647708273, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:56:42,979 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6210712081547934, 'aupr_all': 0.20759374235662462, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6181122448979592} best={'auroc_all': 0.6212836647708273, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:56:47,958 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.6210332628751998, 'aupr_all': 0.20741938817542022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6181972789115646} best={'auroc_all': 0.6212836647708273, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:56:52,693 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.6210786186205404, 'aupr_all': 0.20732751831425847, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6181972789115646} best={'auroc_all': 0.6212836647708273, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:56:57,443 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6211647811937439, 'aupr_all': 0.2072804121244851, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6183673469387756} best={'auroc_all': 0.6212836647708273, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:02,092 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6213684212030233, 'aupr_all': 0.2073002291296007, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6181122448979592} best={'auroc_all': 0.6213684212030233, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:07,015 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6217236698987875, 'aupr_all': 0.20741256043451162, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6185374149659865} best={'auroc_all': 0.6217236698987875, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:11,676 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.622219415687937, 'aupr_all': 0.20759905078801616, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6191326530612244} best={'auroc_all': 0.622219415687937, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:16,264 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6228654338164241, 'aupr_all': 0.20787130235397583, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6204931972789116} best={'auroc_all': 0.6228654338164241, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
