2026-08-10 00:48:37,234 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 3, 'train_seed': None, 'epochs': None, 'set': ['use_fview_gate=true'], 'tag': 'C_fview', 'rotations': None}
2026-08-10 00:49:04,468 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5429887994731006, 'aupr_all': 0.1865783648004372, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5409013605442177} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:49:10,503 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5425362314503007, 'aupr_all': 0.1862799641461244, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5446428571428572} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:49:16,566 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5420407422562254, 'aupr_all': 0.1854821457419549, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5494897959183673} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:49:22,581 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5415399938895065, 'aupr_all': 0.18476224954196144, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5522959183673469} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:49:28,607 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5411551772301357, 'aupr_all': 0.18390805454120393, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5556122448979592} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:49:34,680 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5408661526439182, 'aupr_all': 0.18299844947236535, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5619897959183674} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:49:40,766 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.540819883420113, 'aupr_all': 0.18205430566992342, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5669217687074829} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:49:46,828 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5408183623245122, 'aupr_all': 0.18115982939113087, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5688775510204082} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:49:52,908 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5409874317926158, 'aupr_all': 0.18061419033811546, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5719387755102041} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:49:58,991 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5410382992001533, 'aupr_all': 0.1799209885616902, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5732142857142857} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:50:05,065 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5411506365237002, 'aupr_all': 0.17925084668336722, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5750000000000001} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:50:11,116 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5413187863550573, 'aupr_all': 0.17868505760710626, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5761054421768708} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:50:17,156 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5415060535458331, 'aupr_all': 0.17823705075251692, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5766156462585035} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:50:23,151 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5419862722538442, 'aupr_all': 0.17808566325580422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5771258503401361} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:50:29,149 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5422448913501324, 'aupr_all': 0.17780046632401006, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5785714285714285} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:50:35,206 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5425634448975052, 'aupr_all': 0.17762285159822205, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5784013605442178} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:50:41,193 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5429540421307106, 'aupr_all': 0.1775918305106128, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5789115646258503} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:50:47,162 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5433610799235193, 'aupr_all': 0.1776506837133124, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5795068027210883} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:50:53,121 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.543828546882716, 'aupr_all': 0.17782864239488663, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5798469387755102} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:50:59,056 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5443279404274424, 'aupr_all': 0.17812937846893634, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5803571428571429} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:51:05,033 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.544834216878443, 'aupr_all': 0.17849389641892244, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.580187074829932} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:51:11,003 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5453528345261391, 'aupr_all': 0.17890157007987795, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5803571428571427} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:51:16,977 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5458859343998311, 'aupr_all': 0.17936672435035486, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.58078231292517} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:51:22,945 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5464327036063235, 'aupr_all': 0.17989458928529362, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5810374149659863} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:51:28,882 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5469819238089659, 'aupr_all': 0.1804487411213591, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5805272108843538} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:51:34,809 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5475388274945144, 'aupr_all': 0.1810651694680033, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5801020408163264} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:51:40,739 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5480918432514965, 'aupr_all': 0.18170566524743603, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.579421768707483} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:51:46,682 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5486486237714094, 'aupr_all': 0.18237078924918332, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5788265306122449} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:51:52,616 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.549102936640715, 'aupr_all': 0.1829868443041426, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5789965986394557} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:51:58,523 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5496545914174227, 'aupr_all': 0.18368362640343272, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5792517006802721} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:52:04,461 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5502075948578413, 'aupr_all': 0.18438084441440283, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5795068027210883} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:52:10,426 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5507394836027824, 'aupr_all': 0.18508465382842698, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5792517006802721} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:52:16,415 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5512551883831946, 'aupr_all': 0.18574491900657422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5784863945578231} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:52:22,408 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5518050962606362, 'aupr_all': 0.18641776787493766, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5781462585034014} best={'auroc_all': 0.5518050962606362, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:52:28,418 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5523349076118556, 'aupr_all': 0.1870469212841023, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5778061224489796} best={'auroc_all': 0.5523349076118556, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:52:34,385 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.552831267176423, 'aupr_all': 0.1876359763790681, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.577295918367347} best={'auroc_all': 0.552831267176423, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:52:40,363 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5533357371981001, 'aupr_all': 0.18821240100633563, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5761904761904763} best={'auroc_all': 0.5533357371981001, 'aupr_all': 0.18821240100633563, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:52:46,298 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5538587949669628, 'aupr_all': 0.18875399696664852, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5760204081632653} best={'auroc_all': 0.5538587949669628, 'aupr_all': 0.18875399696664852, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:52:52,273 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5543746762847861, 'aupr_all': 0.18922849629111277, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5751700680272109} best={'auroc_all': 0.5543746762847861, 'aupr_all': 0.18922849629111277, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:52:58,249 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5548698370371662, 'aupr_all': 0.18964592758742818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5756802721088435} best={'auroc_all': 0.5548698370371662, 'aupr_all': 0.18964592758742818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:53:04,252 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5553376632294669, 'aupr_all': 0.19000209301078108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5760204081632653} best={'auroc_all': 0.5553376632294669, 'aupr_all': 0.19000209301078108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:53:10,213 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5557814803338514, 'aupr_all': 0.1903174660318912, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5762755102040816} best={'auroc_all': 0.5557814803338514, 'aupr_all': 0.1903174660318912, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:53:16,169 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5562013560914196, 'aupr_all': 0.19057741972960351, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5768282312925169} best={'auroc_all': 0.5562013560914196, 'aupr_all': 0.19057741972960351, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:53:22,164 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.556613141919484, 'aupr_all': 0.19081063047404906, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5770408163265306} best={'auroc_all': 0.556613141919484, 'aupr_all': 0.19081063047404906, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:53:28,155 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5570168316597628, 'aupr_all': 0.19099932025905558, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5770408163265306} best={'auroc_all': 0.5570168316597628, 'aupr_all': 0.19099932025905558, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:53:34,168 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5574105265087058, 'aupr_all': 0.19116248716854173, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5771258503401361} best={'auroc_all': 0.5574105265087058, 'aupr_all': 0.19116248716854173, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:53:40,121 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5578075201439245, 'aupr_all': 0.19131504785209397, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5776360544217687} best={'auroc_all': 0.5578075201439245, 'aupr_all': 0.19131504785209397, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:53:46,065 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5581904338942238, 'aupr_all': 0.1914663813599427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.577891156462585} best={'auroc_all': 0.5581904338942238, 'aupr_all': 0.1914663813599427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:53:52,081 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5585765540565724, 'aupr_all': 0.1916220844232422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.578656462585034} best={'auroc_all': 0.5585765540565724, 'aupr_all': 0.1916220844232422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:53:58,065 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5589572590364718, 'aupr_all': 0.1917914425306585, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5787414965986394} best={'auroc_all': 0.5589572590364718, 'aupr_all': 0.1917914425306585, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:54:04,064 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5593335054203595, 'aupr_all': 0.19194732342048185, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5790816326530612} best={'auroc_all': 0.5593335054203595, 'aupr_all': 0.19194732342048185, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:54:10,057 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5597123813905691, 'aupr_all': 0.19212216127278953, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5795068027210885} best={'auroc_all': 0.5597123813905691, 'aupr_all': 0.19212216127278953, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:54:16,000 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5600941907556686, 'aupr_all': 0.19230157371757958, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5800170068027211} best={'auroc_all': 0.5600941907556686, 'aupr_all': 0.19230157371757958, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:54:22,013 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5605001118467138, 'aupr_all': 0.1925172852555563, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.580952380952381} best={'auroc_all': 0.5605001118467138, 'aupr_all': 0.1925172852555563, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:54:27,999 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5608958101899972, 'aupr_all': 0.19274538821209913, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5812074829931972} best={'auroc_all': 0.5608958101899972, 'aupr_all': 0.19274538821209913, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:54:33,976 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5612978659328425, 'aupr_all': 0.1929830351341846, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.581547619047619} best={'auroc_all': 0.5612978659328425, 'aupr_all': 0.1929830351341846, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:54:39,957 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.561691117385497, 'aupr_all': 0.19323886223897438, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5818877551020408} best={'auroc_all': 0.561691117385497, 'aupr_all': 0.19323886223897438, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:54:45,932 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5620898004426853, 'aupr_all': 0.19349075038310423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5823129251700679} best={'auroc_all': 0.5620898004426853, 'aupr_all': 0.19349075038310423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:54:51,899 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5625010607640374, 'aupr_all': 0.19376387124536523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.582312925170068} best={'auroc_all': 0.5625010607640374, 'aupr_all': 0.19376387124536523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:54:57,908 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5629240012931735, 'aupr_all': 0.19407641569294098, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.583078231292517} best={'auroc_all': 0.5629240012931735, 'aupr_all': 0.19407641569294098, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:55:03,876 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5633420829379819, 'aupr_all': 0.1943974251896757, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5831632653061224} best={'auroc_all': 0.5633420829379819, 'aupr_all': 0.1943974251896757, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 00:55:09,904 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5637930559657998, 'aupr_all': 0.19474777953822298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5833333333333334} best={'auroc_all': 0.5637930559657998, 'aupr_all': 0.19474777953822298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
