2026-08-21 20:09:57,335 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['K_p=6'], 'tag': 'T_Kp6', 'rotations': None}
2026-08-21 20:10:36,468 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.567916832355238, 'aupr_all': 0.17228506727786502, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5555272108843538} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:40,703 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5695888407565796, 'aupr_all': 0.17288841377317418, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5589285714285714} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:44,740 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5714704339618828, 'aupr_all': 0.17352894961136212, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5606292517006803} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:48,885 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5731686232718496, 'aupr_all': 0.17412086558692486, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5631802721088435} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:53,061 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5747183261441962, 'aupr_all': 0.17467918241719949, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5659863945578232} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:57,356 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5761147801743429, 'aupr_all': 0.17519493528828647, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5675170068027211} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:01,497 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5773487089371622, 'aupr_all': 0.17566135347609185, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5693027210884354} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:05,909 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5785507029034089, 'aupr_all': 0.17611558818957432, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5718537414965987} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:10,186 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5798150289451149, 'aupr_all': 0.17657125826903625, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5733418367346939} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:14,308 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5809611796121428, 'aupr_all': 0.17698391722082463, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5737244897959184} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:18,757 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5821801232226202, 'aupr_all': 0.1774201022885401, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5749149659863946} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:22,767 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5834474668224006, 'aupr_all': 0.17785817231525347, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5744897959183674} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:26,932 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.584806080263744, 'aupr_all': 0.17832531151253028, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5747448979591836} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:30,983 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5862896575590524, 'aupr_all': 0.1788314298011723, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5744897959183674} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:35,299 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5878967987256003, 'aupr_all': 0.1793846332179471, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5738095238095238} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:39,561 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5892836848386148, 'aupr_all': 0.1797905762895297, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5727040816326531} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:43,717 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5897710184148472, 'aupr_all': 0.1797930600247834, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.569047619047619} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:47,957 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5914252581204809, 'aupr_all': 0.1803803656095466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5667517006802721} best={'auroc_all': 0.5914252581204809, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:52,021 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5930866291164203, 'aupr_all': 0.18099552909296956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5663265306122449} best={'auroc_all': 0.5930866291164203, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:56,110 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5946242946006395, 'aupr_all': 0.1815550797241324, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5644557823129251} best={'auroc_all': 0.5946242946006395, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:00,344 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5960120408203432, 'aupr_all': 0.18207444467208822, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5640306122448979} best={'auroc_all': 0.5960120408203432, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:04,357 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.597318571619877, 'aupr_all': 0.18258197338510176, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.563265306122449} best={'auroc_all': 0.597318571619877, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:08,638 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.598644652911315, 'aupr_all': 0.18312924951091486, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5619897959183674} best={'auroc_all': 0.598644652911315, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:12,573 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.6000639829055294, 'aupr_all': 0.18373283483776068, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5628401360544217} best={'auroc_all': 0.6000639829055294, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:16,734 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6015889274323429, 'aupr_all': 0.18442050101965926, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5615646258503402} best={'auroc_all': 0.6015889274323429, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:20,856 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6032993019292, 'aupr_all': 0.18521946217442203, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5590136054421768} best={'auroc_all': 0.6032993019292, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:25,084 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6051444134732137, 'aupr_all': 0.186099223769124, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.558248299319728} best={'auroc_all': 0.6051444134732137, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:29,076 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.6071064399969005, 'aupr_all': 0.18707687525430863, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5581632653061224} best={'auroc_all': 0.6071064399969005, 'aupr_all': 0.18707687525430863, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:33,093 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.6091198430127522, 'aupr_all': 0.18811924243042583, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5582482993197279} best={'auroc_all': 0.6091198430127522, 'aupr_all': 0.18811924243042583, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:37,213 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6111634318731497, 'aupr_all': 0.18919067389902922, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5573979591836735} best={'auroc_all': 0.6111634318731497, 'aupr_all': 0.18919067389902922, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:41,403 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.6131204455554641, 'aupr_all': 0.1902529820829298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5578231292517007} best={'auroc_all': 0.6131204455554641, 'aupr_all': 0.1902529820829298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:45,467 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.6149336325667086, 'aupr_all': 0.1912377430563162, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5581632653061225} best={'auroc_all': 0.6149336325667086, 'aupr_all': 0.1912377430563162, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:49,406 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.616647201159051, 'aupr_all': 0.19217840004617534, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5577380952380953} best={'auroc_all': 0.616647201159051, 'aupr_all': 0.19217840004617534, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:53,368 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.6181833722335571, 'aupr_all': 0.19303036653504427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5590136054421768} best={'auroc_all': 0.6181833722335571, 'aupr_all': 0.19303036653504427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:57,279 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.6195721222531918, 'aupr_all': 0.1937998337157952, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5600765306122448} best={'auroc_all': 0.6195721222531918, 'aupr_all': 0.1937998337157952, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:01,313 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6208293724291277, 'aupr_all': 0.19449814757116807, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5619897959183674} best={'auroc_all': 0.6208293724291277, 'aupr_all': 0.19449814757116807, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:05,505 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.621952382325971, 'aupr_all': 0.19511974141990787, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5618197278911565} best={'auroc_all': 0.621952382325971, 'aupr_all': 0.19511974141990787, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:09,572 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.6229511694154239, 'aupr_all': 0.19567438678574534, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5627551020408164} best={'auroc_all': 0.6229511694154239, 'aupr_all': 0.19567438678574534, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:14,342 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6238144702001032, 'aupr_all': 0.19614723589185515, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5643707482993197} best={'auroc_all': 0.6238144702001032, 'aupr_all': 0.19614723589185515, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:19,039 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6245314276292232, 'aupr_all': 0.1965512891887003, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5663265306122449} best={'auroc_all': 0.6245314276292232, 'aupr_all': 0.1965512891887003, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:23,817 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6250960989608623, 'aupr_all': 0.19686236790731582, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5665816326530613} best={'auroc_all': 0.6250960989608623, 'aupr_all': 0.19686236790731582, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:28,777 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6254956770216696, 'aupr_all': 0.19710346178391677, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5677721088435375} best={'auroc_all': 0.6254956770216696, 'aupr_all': 0.19710346178391677, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:33,503 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6258576300335363, 'aupr_all': 0.19734967234875275, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5679421768707483} best={'auroc_all': 0.6258576300335363, 'aupr_all': 0.19734967234875275, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:38,119 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6262047292697394, 'aupr_all': 0.19761452506240149, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5680272108843538} best={'auroc_all': 0.6262047292697394, 'aupr_all': 0.19761452506240149, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:42,794 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6265710957168846, 'aupr_all': 0.19790929418821568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5697278911564626} best={'auroc_all': 0.6265710957168846, 'aupr_all': 0.19790929418821568, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:47,479 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6270021384920882, 'aupr_all': 0.198264547223247, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5704081632653061} best={'auroc_all': 0.6270021384920882, 'aupr_all': 0.198264547223247, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:52,188 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.6276279164011113, 'aupr_all': 0.19872409147735826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5705782312925171} best={'auroc_all': 0.6276279164011113, 'aupr_all': 0.19872409147735826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:56,890 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.628371518662751, 'aupr_all': 0.19926365408527583, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.571343537414966} best={'auroc_all': 0.628371518662751, 'aupr_all': 0.19926365408527583, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:14:01,625 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.629296884664012, 'aupr_all': 0.19991872717393974, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.571513605442177} best={'auroc_all': 0.629296884664012, 'aupr_all': 0.19991872717393974, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:14:06,416 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.630371958495447, 'aupr_all': 0.20067872855534305, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5715986394557823} best={'auroc_all': 0.630371958495447, 'aupr_all': 0.20067872855534305, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:14:11,384 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.6315543424397325, 'aupr_all': 0.201523246672238, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5727040816326531} best={'auroc_all': 0.6315543424397325, 'aupr_all': 0.201523246672238, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:14:16,220 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.6328488810118718, 'aupr_all': 0.20246795717272187, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5748299319727891} best={'auroc_all': 0.6328488810118718, 'aupr_all': 0.20246795717272187, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:14:21,155 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6342636805634535, 'aupr_all': 0.20352565227082653, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5751700680272109} best={'auroc_all': 0.6342636805634535, 'aupr_all': 0.20352565227082653, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:14:26,079 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6357946047818795, 'aupr_all': 0.2046909406886943, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5761904761904761} best={'auroc_all': 0.6357946047818795, 'aupr_all': 0.2046909406886943, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:14:30,743 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6373526582843255, 'aupr_all': 0.20592922410265693, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5767857142857143} best={'auroc_all': 0.6373526582843255, 'aupr_all': 0.20592922410265693, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:14:35,524 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.6388847772094176, 'aupr_all': 0.20721295527535713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5777210884353741} best={'auroc_all': 0.6388847772094176, 'aupr_all': 0.20721295527535713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:14:40,272 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6403403486919321, 'aupr_all': 0.208492389512352, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5797619047619047} best={'auroc_all': 0.6403403486919321, 'aupr_all': 0.208492389512352, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
