2026-08-09 22:35:48,619 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['use_fview_gate=true'], 'tag': 'C_fview', 'rotations': None}
2026-08-09 22:36:17,902 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5600611002548814, 'aupr_all': 0.1701120673973227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5361394557823129} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:36:24,667 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5607291876125227, 'aupr_all': 0.17017714673056347, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5407312925170069} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:36:31,277 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5620620635415292, 'aupr_all': 0.17051940960833364, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5455357142857142} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:36:37,992 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5637928630063039, 'aupr_all': 0.1710596917650692, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5505102040816326} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:36:44,831 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5657177612491137, 'aupr_all': 0.1716326763606799, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5523809523809524} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:36:51,427 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5679012416385211, 'aupr_all': 0.17228469659744775, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5554421768707483} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:36:57,980 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5695862173285395, 'aupr_all': 0.17289106225938916, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5590986394557823} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:37:04,500 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5715058707680298, 'aupr_all': 0.17354658183288654, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5607142857142857} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:37:10,848 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5732125153988863, 'aupr_all': 0.174146446318798, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5632653061224491} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:37:17,366 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5747395188445763, 'aupr_all': 0.17470323562059512, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5660289115646258} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:37:23,886 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5761030589113469, 'aupr_all': 0.17521558788787447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5673469387755101} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:37:30,164 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.577313040169068, 'aupr_all': 0.175674391878888, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5698129251700681} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:37:36,475 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5785068169346541, 'aupr_all': 0.17612628987198867, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5722789115646258} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:37:43,038 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5797280822173645, 'aupr_all': 0.17657133050894241, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5733843537414967} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:37:49,473 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5808945634253224, 'aupr_all': 0.1769828406312746, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5738095238095238} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:37:56,143 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5821146196320424, 'aupr_all': 0.17739830700144457, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5745748299319728} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:38:02,349 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5833745260801879, 'aupr_all': 0.1778332180700544, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.574234693877551} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:38:08,661 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.584754870045187, 'aupr_all': 0.17830200977718855, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5748299319727892} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:38:15,210 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5862802867069374, 'aupr_all': 0.1788162313498062, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.574404761904762} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:38:21,831 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5879429735224182, 'aupr_all': 0.179380389688156, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5741496598639455} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:38:28,231 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5897271591319801, 'aupr_all': 0.17999663882618888, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5725340136054422} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:38:34,698 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5915630188839933, 'aupr_all': 0.18064411488541077, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.571173469387755} best={'auroc_all': 0.5915630188839933, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:38:41,415 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5934173842727681, 'aupr_all': 0.181328982436295, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.569982993197279} best={'auroc_all': 0.5934173842727681, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:38:47,656 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5951559862805634, 'aupr_all': 0.1819936689006754, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5704081632653061} best={'auroc_all': 0.5951559862805634, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:38:54,391 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5968102875690147, 'aupr_all': 0.1826344762353121, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5691326530612245} best={'auroc_all': 0.5968102875690147, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:39:00,726 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5983765644304031, 'aupr_all': 0.18325788543219423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5694727891156462} best={'auroc_all': 0.5983765644304031, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:39:07,202 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5999220406686853, 'aupr_all': 0.183908158995659, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5682823129251701} best={'auroc_all': 0.5999220406686853, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:39:13,520 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.6015142110522158, 'aupr_all': 0.18460856146729182, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5685374149659864} best={'auroc_all': 0.6015142110522158, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:39:20,164 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.6032691858785146, 'aupr_all': 0.18541335284830474, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5676020408163265} best={'auroc_all': 0.6032691858785146, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:39:26,638 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6051995690976336, 'aupr_all': 0.1863125996010939, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5678571428571428} best={'auroc_all': 0.6051995690976336, 'aupr_all': 0.1863125996010939, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:39:33,130 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6072651799736912, 'aupr_all': 0.18731363747289345, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5663265306122449} best={'auroc_all': 0.6072651799736912, 'aupr_all': 0.18731363747289345, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:39:39,675 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6094868766070909, 'aupr_all': 0.1884192528746646, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5662414965986395} best={'auroc_all': 0.6094868766070909, 'aupr_all': 0.1884192528746646, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:39:45,963 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.6117905379182775, 'aupr_all': 0.18961193388669334, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5662414965986394} best={'auroc_all': 0.6117905379182775, 'aupr_all': 0.18961193388669334, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:39:52,504 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.6141560160620141, 'aupr_all': 0.1908908393748618, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5657312925170068} best={'auroc_all': 0.6141560160620141, 'aupr_all': 0.1908908393748618, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:39:58,885 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6164854087272558, 'aupr_all': 0.19219359085760085, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5647108843537415} best={'auroc_all': 0.6164854087272558, 'aupr_all': 0.19219359085760085, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:40:05,506 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.6187020494113106, 'aupr_all': 0.19347812721804408, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5657312925170068} best={'auroc_all': 0.6187020494113106, 'aupr_all': 0.19347812721804408, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:40:11,731 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.6206966614566782, 'aupr_all': 0.19466991750059018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5662414965986395} best={'auroc_all': 0.6206966614566782, 'aupr_all': 0.19466991750059018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:40:18,112 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.6225133278971307, 'aupr_all': 0.19577427282289972, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5664115646258503} best={'auroc_all': 0.6225133278971307, 'aupr_all': 0.19577427282289972, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:40:24,615 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.6241171887522481, 'aupr_all': 0.19676258143287303, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5656462585034013} best={'auroc_all': 0.6241171887522481, 'aupr_all': 0.19676258143287303, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:40:31,074 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.625540244506942, 'aupr_all': 0.19763920199312965, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5664115646258503} best={'auroc_all': 0.625540244506942, 'aupr_all': 0.19763920199312965, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:40:37,369 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6267582582168703, 'aupr_all': 0.19838991285305835, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5672619047619047} best={'auroc_all': 0.6267582582168703, 'aupr_all': 0.19838991285305835, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:40:43,922 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.6278210832258364, 'aupr_all': 0.19903707372476073, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5681122448979592} best={'auroc_all': 0.6278210832258364, 'aupr_all': 0.19903707372476073, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:40:50,269 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.6287443287254031, 'aupr_all': 0.19959440492846228, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5687074829931973} best={'auroc_all': 0.6287443287254031, 'aupr_all': 0.19959440492846228, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:40:56,818 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6295204651897086, 'aupr_all': 0.2000496743345334, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5698129251700681} best={'auroc_all': 0.6295204651897086, 'aupr_all': 0.2000496743345334, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:41:03,408 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6301113256410154, 'aupr_all': 0.2003881011100645, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5698129251700681} best={'auroc_all': 0.6301113256410154, 'aupr_all': 0.2003881011100645, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:41:09,732 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6304756926993413, 'aupr_all': 0.20059014253631818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.570280612244898} best={'auroc_all': 0.6304756926993413, 'aupr_all': 0.20059014253631818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:41:16,100 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.630525673314302, 'aupr_all': 0.2005915355816444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.571343537414966} best={'auroc_all': 0.630525673314302, 'aupr_all': 0.2005915355816444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:41:22,330 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6303167905544635, 'aupr_all': 0.20046355964984297, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5717261904761906} best={'auroc_all': 0.630525673314302, 'aupr_all': 0.2005915355816444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:41:28,740 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6299040152957924, 'aupr_all': 0.20025210670302834, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.572108843537415} best={'auroc_all': 0.630525673314302, 'aupr_all': 0.2005915355816444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:41:35,105 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6294142553565372, 'aupr_all': 0.20002798857684062, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5724489795918367} best={'auroc_all': 0.630525673314302, 'aupr_all': 0.2005915355816444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:41:41,660 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6289591378050785, 'aupr_all': 0.1998242905667908, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5721938775510205} best={'auroc_all': 0.630525673314302, 'aupr_all': 0.2005915355816444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:41:47,999 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.628665256387294, 'aupr_all': 0.1997318996502131, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5733843537414965} best={'auroc_all': 0.630525673314302, 'aupr_all': 0.2005915355816444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:41:54,668 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6286161974618403, 'aupr_all': 0.19978353531974416, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5738095238095238} best={'auroc_all': 0.630525673314302, 'aupr_all': 0.2005915355816444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:42:01,164 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6287877651395877, 'aupr_all': 0.19996603561614387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5744047619047619} best={'auroc_all': 0.630525673314302, 'aupr_all': 0.2005915355816444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:42:07,518 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6292051611623575, 'aupr_all': 0.2003005880399024, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5756802721088435} best={'auroc_all': 0.630525673314302, 'aupr_all': 0.2005915355816444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:42:13,891 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.6298067513932928, 'aupr_all': 0.20076241594971458, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5766156462585035} best={'auroc_all': 0.630525673314302, 'aupr_all': 0.20076241594971458, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:42:20,554 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.6305193774975579, 'aupr_all': 0.2013126182713955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.577891156462585} best={'auroc_all': 0.630525673314302, 'aupr_all': 0.2013126182713955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:42:27,070 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6313962223966412, 'aupr_all': 0.20198491067977214, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5792517006802721} best={'auroc_all': 0.6313962223966412, 'aupr_all': 0.20198491067977214, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:42:33,780 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6324304278173956, 'aupr_all': 0.20277703131833083, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5795918367346939} best={'auroc_all': 0.6324304278173956, 'aupr_all': 0.20277703131833083, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:42:40,277 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6335726536061662, 'aupr_all': 0.20367652116622526, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5797619047619047} best={'auroc_all': 0.6335726536061662, 'aupr_all': 0.20367652116622526, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:42:46,683 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.6348388476600134, 'aupr_all': 0.20469711825356784, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5801020408163265} best={'auroc_all': 0.6348388476600134, 'aupr_all': 0.20469711825356784, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 22:42:53,053 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6361650623808901, 'aupr_all': 0.2057951359695403, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5806122448979592} best={'auroc_all': 0.6361650623808901, 'aupr_all': 0.2057951359695403, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
