2026-08-21 20:09:39,916 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['K_p=6'], 'tag': 'T_Kp6', 'rotations': None}
2026-08-21 20:09:57,241 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5089287162215063, 'aupr_all': 0.15596504336704514, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4686224489795918} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:00,981 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.508786956680355, 'aupr_all': 0.15576823313382923, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4637755102040816} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:04,570 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5093340440647396, 'aupr_all': 0.15586314621676206, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46122448979591835} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:08,143 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5094326894751195, 'aupr_all': 0.15565555033576242, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45943877551020407} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:12,284 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5095895819673751, 'aupr_all': 0.15548575959666858, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45952380952380956} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:16,260 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5097268254352179, 'aupr_all': 0.15532913865955122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45892857142857146} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:20,255 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5099771903811547, 'aupr_all': 0.15506936770933363, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4611394557823129} best={'auroc_all': 0.5099771903811547, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:24,381 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5104459977930196, 'aupr_all': 0.15508131924407795, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4623299319727891} best={'auroc_all': 0.5104459977930196, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:28,330 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5108790009545912, 'aupr_all': 0.15511638852983475, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4638605442176871} best={'auroc_all': 0.5108790009545912, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:32,564 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5113461456303743, 'aupr_all': 0.15516700574359224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46564625850340136} best={'auroc_all': 0.5113461456303743, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:36,833 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5118975807616986, 'aupr_all': 0.1552599835312868, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4679421768707483} best={'auroc_all': 0.5118975807616986, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:40,900 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5125613470582877, 'aupr_all': 0.15542322465842248, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46989795918367344} best={'auroc_all': 0.5125613470582877, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:44,980 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.513364280259397, 'aupr_all': 0.15564275916668563, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4704081632653061} best={'auroc_all': 0.513364280259397, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:48,942 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.514235970676627, 'aupr_all': 0.15591050698468836, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47091836734693876} best={'auroc_all': 0.514235970676627, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:53,620 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5150997169103553, 'aupr_all': 0.15621001424045436, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47206632653061226} best={'auroc_all': 0.5150997169103553, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:10:57,796 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5159167402601867, 'aupr_all': 0.1565084708417724, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4727891156462585} best={'auroc_all': 0.5159167402601867, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:01,802 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5166771956863092, 'aupr_all': 0.15680287622123912, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4732993197278911} best={'auroc_all': 0.5166771956863092, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:05,868 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5173887215108954, 'aupr_all': 0.157104734597729, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4737244897959184} best={'auroc_all': 0.5173887215108954, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:09,852 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5180285115637383, 'aupr_all': 0.1573962705307256, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4736394557823129} best={'auroc_all': 0.5180285115637383, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:13,847 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5186135524387588, 'aupr_all': 0.15767456358299847, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47346938775510206} best={'auroc_all': 0.5186135524387588, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:18,191 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5191576284233509, 'aupr_all': 0.15795384684752137, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47372448979591836} best={'auroc_all': 0.5191576284233509, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:22,254 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5196765108771637, 'aupr_all': 0.15823720753991072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47270408163265304} best={'auroc_all': 0.5196765108771637, 'aupr_all': 0.15823720753991072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:26,228 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.520165141798092, 'aupr_all': 0.1585166625280399, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4716836734693878} best={'auroc_all': 0.520165141798092, 'aupr_all': 0.1585166625280399, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:30,184 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5206466701673624, 'aupr_all': 0.15881959155299805, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4710034013605442} best={'auroc_all': 0.5206466701673624, 'aupr_all': 0.15881959155299805, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:34,164 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.521107496446035, 'aupr_all': 0.15912478683889408, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47040816326530616} best={'auroc_all': 0.521107496446035, 'aupr_all': 0.15912478683889408, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:38,212 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5215610580049629, 'aupr_all': 0.1594391883119533, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46938775510204084} best={'auroc_all': 0.5215610580049629, 'aupr_all': 0.1594391883119533, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:42,488 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5220168324398118, 'aupr_all': 0.15975052665399353, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4688775510204082} best={'auroc_all': 0.5220168324398118, 'aupr_all': 0.15975052665399353, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:46,660 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5224752775161945, 'aupr_all': 0.16006051657465029, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4682823129251701} best={'auroc_all': 0.5224752775161945, 'aupr_all': 0.16006051657465029, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:50,848 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5229162371778313, 'aupr_all': 0.16037873086821683, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4679421768707483} best={'auroc_all': 0.5229162371778313, 'aupr_all': 0.16037873086821683, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:55,238 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5233447837961517, 'aupr_all': 0.16068247601899954, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4670068027210884} best={'auroc_all': 0.5233447837961517, 'aupr_all': 0.16068247601899954, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:11:59,695 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5237338537754745, 'aupr_all': 0.16095472755533316, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46624149659863945} best={'auroc_all': 0.5237338537754745, 'aupr_all': 0.16095472755533316, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:03,954 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5240845432899579, 'aupr_all': 0.16121939122978632, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4652210884353742} best={'auroc_all': 0.5240845432899579, 'aupr_all': 0.16121939122978632, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:08,226 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5244507660438615, 'aupr_all': 0.16150095675591938, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4647108843537415} best={'auroc_all': 0.5244507660438615, 'aupr_all': 0.16150095675591938, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:12,476 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5248675318691287, 'aupr_all': 0.16178967657355214, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4645408163265306} best={'auroc_all': 0.5248675318691287, 'aupr_all': 0.16178967657355214, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:17,232 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5253355469154041, 'aupr_all': 0.16209299861063836, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46343537414965985} best={'auroc_all': 0.5253355469154041, 'aupr_all': 0.16209299861063836, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:21,515 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5258516622479353, 'aupr_all': 0.16242176452975332, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4637755102040817} best={'auroc_all': 0.5258516622479353, 'aupr_all': 0.16242176452975332, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:25,784 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5264034566123634, 'aupr_all': 0.1627644223715508, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46352040816326534} best={'auroc_all': 0.5264034566123634, 'aupr_all': 0.1627644223715508, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:30,176 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5270028811808714, 'aupr_all': 0.16312527685650016, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4630952380952381} best={'auroc_all': 0.5270028811808714, 'aupr_all': 0.16312527685650016, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:34,426 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5276101308727663, 'aupr_all': 0.163491843992573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4620748299319728} best={'auroc_all': 0.5276101308727663, 'aupr_all': 0.163491843992573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:38,793 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5282046000771986, 'aupr_all': 0.1638526843533934, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4625} best={'auroc_all': 0.5282046000771986, 'aupr_all': 0.1638526843533934, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:42,992 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5286396354717589, 'aupr_all': 0.1640671675484992, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46284013605442176} best={'auroc_all': 0.5286396354717589, 'aupr_all': 0.1640671675484992, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:47,174 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5291902843957753, 'aupr_all': 0.1643955769567811, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4636054421768707} best={'auroc_all': 0.5291902843957753, 'aupr_all': 0.1643955769567811, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:51,226 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5297371767679033, 'aupr_all': 0.16472011533548367, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46377551020408164} best={'auroc_all': 0.5297371767679033, 'aupr_all': 0.16472011533548367, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:55,060 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5302505044515469, 'aupr_all': 0.16503772866375077, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46394557823129245} best={'auroc_all': 0.5302505044515469, 'aupr_all': 0.16503772866375077, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:12:59,133 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5307155060452691, 'aupr_all': 0.16532771918205805, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4642006802721089} best={'auroc_all': 0.5307155060452691, 'aupr_all': 0.16532771918205805, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:03,145 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5311067868477527, 'aupr_all': 0.16559307325212191, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46479591836734696} best={'auroc_all': 0.5311067868477527, 'aupr_all': 0.16559307325212191, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:07,380 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5314574476235876, 'aupr_all': 0.16583480188193872, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46505102040816326} best={'auroc_all': 0.5314574476235876, 'aupr_all': 0.16583480188193872, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:11,680 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5318059735284041, 'aupr_all': 0.16606504252134274, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46505102040816326} best={'auroc_all': 0.5318059735284041, 'aupr_all': 0.16606504252134274, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:16,405 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5322027249378726, 'aupr_all': 0.16631384370215502, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46513605442176875} best={'auroc_all': 0.5322027249378726, 'aupr_all': 0.16631384370215502, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:21,557 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5326945088990743, 'aupr_all': 0.16660960892096466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4659863945578232} best={'auroc_all': 0.5326945088990743, 'aupr_all': 0.16660960892096466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:26,253 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5332779157766615, 'aupr_all': 0.16693519815587204, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4664115646258503} best={'auroc_all': 0.5332779157766615, 'aupr_all': 0.16693519815587204, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:31,086 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.533942359484247, 'aupr_all': 0.16730024622361678, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4666666666666667} best={'auroc_all': 0.533942359484247, 'aupr_all': 0.16730024622361678, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:35,946 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5347159956861482, 'aupr_all': 0.16770868130599542, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46692176870748303} best={'auroc_all': 0.5347159956861482, 'aupr_all': 0.16770868130599542, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:40,814 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5355197746246225, 'aupr_all': 0.16813555109236475, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4670068027210884} best={'auroc_all': 0.5355197746246225, 'aupr_all': 0.16813555109236475, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:45,665 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5363681682618628, 'aupr_all': 0.16858609058204885, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4678571428571428} best={'auroc_all': 0.5363681682618628, 'aupr_all': 0.16858609058204885, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:50,632 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5371924296455515, 'aupr_all': 0.16904216470822866, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46853741496598644} best={'auroc_all': 0.5371924296455515, 'aupr_all': 0.16904216470822866, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:13:55,803 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5380127374123345, 'aupr_all': 0.16949154127456295, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4688775510204081} best={'auroc_all': 0.5380127374123345, 'aupr_all': 0.16949154127456295, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:14:00,660 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5388129383890922, 'aupr_all': 0.16994070856427826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4695578231292517} best={'auroc_all': 0.5388129383890922, 'aupr_all': 0.16994070856427826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:14:05,432 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5395818470833437, 'aupr_all': 0.1703916407628594, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46955782312925165} best={'auroc_all': 0.5395818470833437, 'aupr_all': 0.1703916407628594, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:14:10,149 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.540345408336246, 'aupr_all': 0.1708405657535435, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46972789115646263} best={'auroc_all': 0.540345408336246, 'aupr_all': 0.1708405657535435, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:14:14,781 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5411177492462119, 'aupr_all': 0.1713079575794197, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47091836734693876} best={'auroc_all': 0.5411177492462119, 'aupr_all': 0.1713079575794197, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:14:19,633 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5418956182404595, 'aupr_all': 0.171789242952466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47091836734693876} best={'auroc_all': 0.5418956182404595, 'aupr_all': 0.171789242952466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
