2026-08-09 09:36:41,908 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 3, 'train_seed': None, 'epochs': None, 'set': ['use_atlas_gate=false'], 'tag': 'C_nogate', 'rotations': None}
2026-08-09 09:37:10,411 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5429887994731006, 'aupr_all': 0.1865783648004372, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5409013605442177} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:37:16,962 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5425362314503007, 'aupr_all': 0.1862799641461244, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5446428571428572} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:37:23,264 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5420407422562254, 'aupr_all': 0.1854821457419549, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5494897959183673} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:37:30,043 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5415399938895065, 'aupr_all': 0.18476224954196144, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5522959183673469} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:37:36,720 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5411551772301357, 'aupr_all': 0.18390805454120393, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5556122448979592} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:37:42,950 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5408661526439182, 'aupr_all': 0.18299844947236535, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5619897959183674} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:37:49,229 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.540819883420113, 'aupr_all': 0.18205430566992342, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5669217687074829} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:37:55,462 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5408183623245122, 'aupr_all': 0.18115982939113087, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5688775510204082} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:38:01,892 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5409874317926158, 'aupr_all': 0.18061419033811546, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5719387755102041} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:38:08,074 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5410433264108498, 'aupr_all': 0.1799194397946193, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5733843537414965} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:38:14,311 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5411676272231428, 'aupr_all': 0.1792381200336258, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5749149659863946} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:38:20,505 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5413448748894557, 'aupr_all': 0.17865466932346544, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5762755102040816} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:38:26,948 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5415447029223108, 'aupr_all': 0.17818998911796236, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5761054421768708} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:38:33,468 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.541914990142192, 'aupr_all': 0.17794306763200013, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5778061224489797} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:38:39,797 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5422607776643751, 'aupr_all': 0.17767244158649403, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5782312925170068} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:38:46,148 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5425592470020889, 'aupr_all': 0.17746481357069877, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5784863945578231} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:38:52,655 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5429341221418994, 'aupr_all': 0.17739605059722818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5789115646258504} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:38:59,015 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5433198748601012, 'aupr_all': 0.17742024242262514, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5796768707482992} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:39:05,659 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5437701191579081, 'aupr_all': 0.1775488398898767, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.580187074829932} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:39:11,913 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5442585201696497, 'aupr_all': 0.17782129181079645, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5804421768707483} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:39:18,057 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.544752104401893, 'aupr_all': 0.17817576268198188, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5806122448979593} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:39:24,515 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5452577814468, 'aupr_all': 0.17854811473902016, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.580952380952381} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:39:30,759 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5457742785928017, 'aupr_all': 0.17899565977131188, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5809523809523809} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:39:37,072 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.546304013991879, 'aupr_all': 0.17951003439516927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5808673469387754} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:39:43,538 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5468424982566109, 'aupr_all': 0.18007367260785823, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5808673469387755} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:39:49,752 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5473728063758941, 'aupr_all': 0.1806410149508797, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5802721088435374} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:39:55,956 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5479124340282774, 'aupr_all': 0.18128588878829988, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5796768707482993} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:40:02,350 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5484445383130809, 'aupr_all': 0.18193138446191887, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5791666666666667} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:40:09,040 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5489786522505067, 'aupr_all': 0.18261012607967214, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5788265306122449} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:40:15,358 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5494129507040135, 'aupr_all': 0.1832271871386046, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5788265306122449} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:40:21,663 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5499391943573192, 'aupr_all': 0.18392331495051129, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5792517006802721} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:40:27,928 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5504647790744739, 'aupr_all': 0.18461341801598913, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5792517006802721} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:40:34,245 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5509373984627631, 'aupr_all': 0.1852709952063431, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5789965986394557} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:40:40,640 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5514655696582671, 'aupr_all': 0.18595174159332756, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5783163265306122} best={'auroc_all': 0.5514655696582671, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:40:46,808 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5519953153211474, 'aupr_all': 0.1866011030039464, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5780612244897959} best={'auroc_all': 0.5519953153211474, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:40:52,958 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5525166836680404, 'aupr_all': 0.18722964943920664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5772108843537415} best={'auroc_all': 0.5525166836680404, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:40:59,281 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5530173848212658, 'aupr_all': 0.18778622372653594, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5772108843537415} best={'auroc_all': 0.5530173848212658, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:41:05,669 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5534821257143925, 'aupr_all': 0.1882839422080181, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5759353741496599} best={'auroc_all': 0.5534821257143925, 'aupr_all': 0.1882839422080181, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:41:12,012 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5539445120911171, 'aupr_all': 0.18876038476680948, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5759353741496599} best={'auroc_all': 0.5539445120911171, 'aupr_all': 0.18876038476680948, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:41:18,191 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5544177698879513, 'aupr_all': 0.18918319948855528, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5749149659863947} best={'auroc_all': 0.5544177698879513, 'aupr_all': 0.18918319948855528, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:41:24,525 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5548817841038276, 'aupr_all': 0.18954623251320463, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5750850340136054} best={'auroc_all': 0.5548817841038276, 'aupr_all': 0.18954623251320463, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:41:30,717 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5553278838779935, 'aupr_all': 0.18987448432674592, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5756802721088435} best={'auroc_all': 0.5553278838779935, 'aupr_all': 0.18987448432674592, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:41:37,090 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5557496543335907, 'aupr_all': 0.1901418636862654, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5760204081632653} best={'auroc_all': 0.5557496543335907, 'aupr_all': 0.1901418636862654, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:41:43,495 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5561624665419524, 'aupr_all': 0.19038272101305298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5766156462585034} best={'auroc_all': 0.5561624665419524, 'aupr_all': 0.19038272101305298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:41:49,913 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5565715550425954, 'aupr_all': 0.1905644302939115, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5764455782312925} best={'auroc_all': 0.5565715550425954, 'aupr_all': 0.1905644302939115, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:41:56,319 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5569703838457857, 'aupr_all': 0.19074661554996505, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.576530612244898} best={'auroc_all': 0.5569703838457857, 'aupr_all': 0.19074661554996505, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:42:02,586 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5573683443312445, 'aupr_all': 0.19091126500187197, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5775510204081632} best={'auroc_all': 0.5573683443312445, 'aupr_all': 0.19091126500187197, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:42:09,040 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5577549181536844, 'aupr_all': 0.19106272563603063, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5781462585034013} best={'auroc_all': 0.5577549181536844, 'aupr_all': 0.19106272563603063, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:42:15,281 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5581416910939019, 'aupr_all': 0.1912155513290141, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5785714285714285} best={'auroc_all': 0.5581416910939019, 'aupr_all': 0.1912155513290141, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:42:21,435 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5585262285778317, 'aupr_all': 0.19138182946826243, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5786989795918367} best={'auroc_all': 0.5585262285778317, 'aupr_all': 0.19138182946826243, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:42:27,634 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.558909973696172, 'aupr_all': 0.19154121819263173, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5789115646258504} best={'auroc_all': 0.558909973696172, 'aupr_all': 0.19154121819263173, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:42:34,074 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5592957510475012, 'aupr_all': 0.19171365835524443, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5791666666666666} best={'auroc_all': 0.5592957510475012, 'aupr_all': 0.19171365835524443, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:42:40,389 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5596769610065069, 'aupr_all': 0.19190040348682338, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.579421768707483} best={'auroc_all': 0.5596769610065069, 'aupr_all': 0.19190040348682338, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:42:46,647 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5600822231614012, 'aupr_all': 0.19211663946931376, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5795918367346938} best={'auroc_all': 0.5600822231614012, 'aupr_all': 0.19211663946931376, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:42:52,779 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5604818545939843, 'aupr_all': 0.19235095578662165, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5801870748299319} best={'auroc_all': 0.5604818545939843, 'aupr_all': 0.19235095578662165, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:42:58,946 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5608833971466808, 'aupr_all': 0.19260185004960495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5807823129251701} best={'auroc_all': 0.5608833971466808, 'aupr_all': 0.19260185004960495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:43:05,372 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5612770673624967, 'aupr_all': 0.19285531623218405, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5812925170068026} best={'auroc_all': 0.5612770673624967, 'aupr_all': 0.19285531623218405, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:43:11,725 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5616765797349651, 'aupr_all': 0.19311720519107012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5814625850340136} best={'auroc_all': 0.5616765797349651, 'aupr_all': 0.19311720519107012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:43:18,371 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5620923889737951, 'aupr_all': 0.19340779102504854, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5818877551020407} best={'auroc_all': 0.5620923889737951, 'aupr_all': 0.19340779102504854, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:43:24,545 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5625162758255655, 'aupr_all': 0.1937177498823093, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5825680272108844} best={'auroc_all': 0.5625162758255655, 'aupr_all': 0.1937177498823093, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:43:30,854 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5629370712198801, 'aupr_all': 0.19404301037285804, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5826530612244899} best={'auroc_all': 0.5629370712198801, 'aupr_all': 0.19404301037285804, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 09:43:37,237 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5633900128451084, 'aupr_all': 0.19440073830506668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.582908163265306} best={'auroc_all': 0.5633900128451084, 'aupr_all': 0.19440073830506668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
