2026-08-21 21:23:49,671 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['alpha_plus=0.1'], 'tag': 'T_alpha0.10', 'rotations': None}
2026-08-21 21:25:02,650 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.609206824637433, 'aupr_all': 0.2039436931202828, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6069727891156462} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:07,244 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.6089425070777338, 'aupr_all': 0.20312113333219542, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6062925170068028} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:11,930 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.6087487428996756, 'aupr_all': 0.20238396918153734, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6065476190476191} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:16,911 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.6086067657659013, 'aupr_all': 0.20176305811225242, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6066326530612245} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:21,814 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.6085312385453394, 'aupr_all': 0.2012337573734307, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6066326530612245} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:26,665 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.6085761324195461, 'aupr_all': 0.2008229171228335, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6072278911564626} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:31,452 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.6087326923645853, 'aupr_all': 0.20049283789744807, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6086734693877551} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:36,267 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.6090097247234083, 'aupr_all': 0.2002810970790787, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.609608843537415} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:41,182 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.60937531933257, 'aupr_all': 0.2001428712495628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6107142857142858} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:46,232 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.6097341747286992, 'aupr_all': 0.20005730605360383, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6126700680272109} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:51,059 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.6099713979013085, 'aupr_all': 0.199933229955034, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6145408163265306} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:55,806 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.6100859604173401, 'aupr_all': 0.19976586605298366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6158163265306122} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:00,456 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.6100854308051066, 'aupr_all': 0.19959208034608775, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6149659863945578} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:05,150 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.6100201653347576, 'aupr_all': 0.19941386138700018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.615221088435374} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:09,909 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.6098971002843426, 'aupr_all': 0.19923998265442472, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6147108843537415} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:14,628 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.6097373955100722, 'aupr_all': 0.199069234839597, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6138605442176871} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:19,329 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.6095692148873062, 'aupr_all': 0.19891554044129944, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6134353741496599} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:24,002 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6094472562748519, 'aupr_all': 0.19882167986355498, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6126700680272108} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:28,672 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6096010839955395, 'aupr_all': 0.19883082584648445, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6113095238095239} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:33,541 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6094900789136186, 'aupr_all': 0.19880583724319006, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6105442176870748} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:38,215 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.6094526940376674, 'aupr_all': 0.19883557680421515, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6097789115646258} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:42,909 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.6095359724822351, 'aupr_all': 0.19896856910192232, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6086734693877551} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:47,591 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6097155623483868, 'aupr_all': 0.1991847852489189, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6083333333333334} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:52,293 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.6100036590868154, 'aupr_all': 0.19947822449923508, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6072278911564626} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:57,033 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.6103912572367919, 'aupr_all': 0.19986740536132241, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6072704081632654} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:01,703 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.6108967844301755, 'aupr_all': 0.20034604624839253, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6075680272108843} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:06,374 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.6115380257847587, 'aupr_all': 0.20092285098378063, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6084183673469388} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:11,175 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.6122735114310067, 'aupr_all': 0.20159525096160108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6092687074829932} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:16,353 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6131084697501545, 'aupr_all': 0.2023921956114227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6107142857142858} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:21,484 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.6140437341630034, 'aupr_all': 0.20326753970917605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6114795918367347} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:26,301 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.6150578635851413, 'aupr_all': 0.20417658849562242, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6131802721088435} best={'auroc_all': 0.61566239952753, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:31,345 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6161172194287025, 'aupr_all': 0.2050569584365489, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6154761904761905} best={'auroc_all': 0.6161172194287025, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:36,001 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6172159533787525, 'aupr_all': 0.2058727517067016, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6171768707482992} best={'auroc_all': 0.6172159533787525, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:40,584 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6183609709219318, 'aupr_all': 0.20665496885658757, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6187925170068027} best={'auroc_all': 0.6183609709219318, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:45,228 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6194364902024159, 'aupr_all': 0.2073481912797417, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.619982993197279} best={'auroc_all': 0.6194364902024159, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:49,859 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.620404231340634, 'aupr_all': 0.2079219603690594, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6214285714285714} best={'auroc_all': 0.620404231340634, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:54,506 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6211600639498971, 'aupr_all': 0.20832249924309265, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6214285714285716} best={'auroc_all': 0.6211600639498971, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:59,371 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6216479661408143, 'aupr_all': 0.2085129855138406, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6215986394557824} best={'auroc_all': 0.6216479661408143, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:04,063 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6219059016678244, 'aupr_all': 0.20847936289951294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6215986394557823} best={'auroc_all': 0.6219059016678244, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:08,662 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.6219714729995021, 'aupr_all': 0.20830150831209726, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6204931972789116} best={'auroc_all': 0.6219714729995021, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:13,467 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6219755025685496, 'aupr_all': 0.20806827547983833, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6193877551020408} best={'auroc_all': 0.6219755025685496, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:18,323 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6219102206761158, 'aupr_all': 0.20782587215294823, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6186224489795917} best={'auroc_all': 0.6219755025685496, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:23,063 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6218430995101891, 'aupr_all': 0.20766132714847296, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.618452380952381} best={'auroc_all': 0.6219755025685496, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:27,821 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.6218428737065238, 'aupr_all': 0.20757676465167685, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6186224489795918} best={'auroc_all': 0.6219755025685496, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:32,708 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.6219431818529855, 'aupr_all': 0.2075586376135428, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6188775510204082} best={'auroc_all': 0.6219755025685496, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:37,479 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6221327768742757, 'aupr_all': 0.20758861639297796, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6190476190476191} best={'auroc_all': 0.6221327768742757, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:42,312 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6224706961650992, 'aupr_all': 0.20771343755466132, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6193877551020408} best={'auroc_all': 0.6224706961650992, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:47,043 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6229503052032135, 'aupr_all': 0.2079235716077185, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6193027210884354} best={'auroc_all': 0.6229503052032135, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:51,843 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.6235743895847461, 'aupr_all': 0.2082076254991452, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6204081632653061} best={'auroc_all': 0.6235743895847461, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:56,736 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6243205865357774, 'aupr_all': 0.20856198635955814, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6218537414965987} best={'auroc_all': 0.6243205865357774, 'aupr_all': 0.21937023977671005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
