2026-08-30 20:04:11,412 INFO cli={'dataset': 'ogbn-mag', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': [], 'tag': 'A_main', 'rotations': [216]}
2026-08-30 20:04:11,412 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 256, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'input_dim': 128, 'K_p': 8, 'drop_out': 0.5, 'num_epochs': 400, 'warmup_epochs': 10, 'use_mixup': True, 'use_halo': True, 'use_atlas_loss': True, 'use_fview_gate': False, 'use_hybrid': False, 'sim_topk_frac': 0.0, 'eval_batch_mult': 1}
2026-08-30 20:04:38,249 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.46575270458941886, 'aupr_all': 0.004138945660081088, 'auroc_unknown': 0.46859356436066635, 'aupr_unknown': 0.003991146878450668, 'val_auc': 0.4238247863247864} best={'auroc_all': 0.46575270458941886, 'aupr_all': 0.004138945660081088, 'auroc_unknown': 0.46859356436066635, 'aupr_unknown': 0.003991146878450668}
2026-08-30 20:05:02,691 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.49219828419130973, 'aupr_all': 0.004862950706388153, 'auroc_unknown': 0.4995877823009708, 'aupr_unknown': 0.004741058211175733, 'val_auc': 0.3684033460629205} best={'auroc_all': 0.49219828419130973, 'aupr_all': 0.004862950706388153, 'auroc_unknown': 0.4995877823009708, 'aupr_unknown': 0.004741058211175733}
2026-08-30 20:05:22,945 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5049595220434469, 'aupr_all': 0.005151258249542146, 'auroc_unknown': 0.5110726713958468, 'aupr_unknown': 0.005005170505070769, 'val_auc': 0.4206219312602291} best={'auroc_all': 0.5049595220434469, 'aupr_all': 0.005151258249542146, 'auroc_unknown': 0.5110726713958468, 'aupr_unknown': 0.005005170505070769}
2026-08-30 20:05:43,927 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5117993685013263, 'aupr_all': 0.004678420468954583, 'auroc_unknown': 0.5117984246754212, 'aupr_unknown': 0.004479505940516613, 'val_auc': 0.5249477177668667} best={'auroc_all': 0.5117993685013263, 'aupr_all': 0.005151258249542146, 'auroc_unknown': 0.5117984246754212, 'aupr_unknown': 0.005005170505070769}
2026-08-30 20:06:04,808 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.5137765172668162, 'aupr_all': 0.0048055301719402, 'auroc_unknown': 0.513374413804521, 'aupr_unknown': 0.004604571959288119, 'val_auc': 0.5188443353336971} best={'auroc_all': 0.5137765172668162, 'aupr_all': 0.005151258249542146, 'auroc_unknown': 0.513374413804521, 'aupr_unknown': 0.005005170505070769}
2026-08-30 20:06:26,721 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.5156033401983854, 'aupr_all': 0.004895857109049579, 'auroc_unknown': 0.5156315625274516, 'aupr_unknown': 0.004698835036552848, 'val_auc': 0.5534460811056556} best={'auroc_all': 0.5156033401983854, 'aupr_all': 0.005151258249542146, 'auroc_unknown': 0.5156315625274516, 'aupr_unknown': 0.005005170505070769}
2026-08-30 20:06:47,710 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5035815495192002, 'aupr_all': 0.004604000960232757, 'auroc_unknown': 0.502086922981526, 'aupr_unknown': 0.0044111363678499575, 'val_auc': 0.5733110565557373} best={'auroc_all': 0.5156033401983854, 'aupr_all': 0.005151258249542146, 'auroc_unknown': 0.5156315625274516, 'aupr_unknown': 0.005005170505070769}
2026-08-30 20:07:08,625 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.5177637121013057, 'aupr_all': 0.005271116980555912, 'auroc_unknown': 0.5172866887915132, 'aupr_unknown': 0.0050831019783292505, 'val_auc': 0.545951536643026} best={'auroc_all': 0.5177637121013057, 'aupr_all': 0.005271116980555912, 'auroc_unknown': 0.5172866887915132, 'aupr_unknown': 0.0050831019783292505}
2026-08-30 20:07:30,371 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.5173165381046482, 'aupr_all': 0.0055148346876193275, 'auroc_unknown': 0.5169333383251206, 'aupr_unknown': 0.005337142952704556, 'val_auc': 0.5875545553737044} best={'auroc_all': 0.5177637121013057, 'aupr_all': 0.0055148346876193275, 'auroc_unknown': 0.5172866887915132, 'aupr_unknown': 0.005337142952704556}
2026-08-30 20:07:52,172 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5136266865201813, 'aupr_all': 0.005205823881983038, 'auroc_unknown': 0.5139765120345465, 'aupr_unknown': 0.005035184454395375, 'val_auc': 0.5628591562102201} best={'auroc_all': 0.5177637121013057, 'aupr_all': 0.0055148346876193275, 'auroc_unknown': 0.5172866887915132, 'aupr_unknown': 0.005337142952704556}
2026-08-30 20:09:09,670 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5198545155735939, 'aupr_all': 0.005288078390089332, 'auroc_unknown': 0.5186021188000313, 'aupr_unknown': 0.005096924842391408, 'val_auc': 0.5785392798690672} best={'auroc_all': 0.5198545155735939, 'aupr_all': 0.0055148346876193275, 'auroc_unknown': 0.5186021188000313, 'aupr_unknown': 0.005337142952704556}
2026-08-30 20:10:32,865 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5224217732407151, 'aupr_all': 0.005340758542598465, 'auroc_unknown': 0.5193972573424983, 'aupr_unknown': 0.005127948909998056, 'val_auc': 0.6212038552464084} best={'auroc_all': 0.5224217732407151, 'aupr_all': 0.0055148346876193275, 'auroc_unknown': 0.5193972573424983, 'aupr_unknown': 0.005337142952704556}
2026-08-30 20:12:01,102 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5313322364320321, 'aupr_all': 0.005442071692058768, 'auroc_unknown': 0.5272313482714637, 'aupr_unknown': 0.005204296524566246, 'val_auc': 0.6493544280778323} best={'auroc_all': 0.5313322364320321, 'aupr_all': 0.0055148346876193275, 'auroc_unknown': 0.5272313482714637, 'aupr_unknown': 0.005337142952704556}
