2026-08-09 10:18:19,436 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['use_pl=false'], 'tag': 'C_nopl', 'rotations': None}
2026-08-09 10:18:47,566 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5089288886533962, 'aupr_all': 0.15596639969008885, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4686224489795918} best={'auroc_all': 0.5097788711273368, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:18:49,188 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5087871455343298, 'aupr_all': 0.1557684037445276, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4637755102040816} best={'auroc_all': 0.5097788711273368, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:18:50,656 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5093267013400922, 'aupr_all': 0.15586021840940398, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46113945578231297} best={'auroc_all': 0.5097788711273368, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:18:52,162 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5094204940244262, 'aupr_all': 0.15564968863306322, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45943877551020407} best={'auroc_all': 0.5097788711273368, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:18:53,636 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5095745188101309, 'aupr_all': 0.1554774516274051, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45952380952380956} best={'auroc_all': 0.5097788711273368, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:18:55,115 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5096847274209411, 'aupr_all': 0.15530353182331907, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45909863945578233} best={'auroc_all': 0.5097788711273368, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:18:56,567 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5099689300725215, 'aupr_all': 0.15507309715810602, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4610544217687075} best={'auroc_all': 0.5099689300725215, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:18:58,027 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5104481798775318, 'aupr_all': 0.15508580483713721, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46207482993197274} best={'auroc_all': 0.5104481798775318, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:18:59,692 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5109383442106243, 'aupr_all': 0.15515658634912594, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46369047619047626} best={'auroc_all': 0.5109383442106243, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:01,358 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5115407863372065, 'aupr_all': 0.15527867198300768, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4654761904761905} best={'auroc_all': 0.5115407863372065, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:02,909 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5122748781590107, 'aupr_all': 0.15547949488296695, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4660714285714286} best={'auroc_all': 0.5122748781590107, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:04,415 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5131143156017761, 'aupr_all': 0.15573460271764203, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46751700680272107} best={'auroc_all': 0.5131143156017761, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:05,936 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5140018389614733, 'aupr_all': 0.15604123793504754, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4688775510204082} best={'auroc_all': 0.5140018389614733, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:07,547 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5148770519158837, 'aupr_all': 0.15636067200921602, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4691326530612245} best={'auroc_all': 0.5148770519158837, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:09,084 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5157254106561939, 'aupr_all': 0.15669609099246845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4695578231292517} best={'auroc_all': 0.5157254106561939, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:10,564 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5165348757415156, 'aupr_all': 0.1570334211857939, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.469812925170068} best={'auroc_all': 0.5165348757415156, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:12,108 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.517257702013176, 'aupr_all': 0.15735504712119847, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46964285714285714} best={'auroc_all': 0.517257702013176, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:13,542 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5179242641696953, 'aupr_all': 0.15768331661423401, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46989795918367344} best={'auroc_all': 0.5179242641696953, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:14,987 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5185299989242714, 'aupr_all': 0.15800391190473498, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4701530612244897} best={'auroc_all': 0.5185299989242714, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:16,558 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5190558587113457, 'aupr_all': 0.1583163885221875, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4692176870748299} best={'auroc_all': 0.5190558587113457, 'aupr_all': 0.1583163885221875, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:18,221 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5195106211352214, 'aupr_all': 0.15860483863166178, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4686224489795918} best={'auroc_all': 0.5195106211352214, 'aupr_all': 0.15860483863166178, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:19,631 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5199089634341509, 'aupr_all': 0.1588830974203495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4686224489795918} best={'auroc_all': 0.5199089634341509, 'aupr_all': 0.1588830974203495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:21,086 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5202516061271029, 'aupr_all': 0.15915553739819446, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4673469387755102} best={'auroc_all': 0.5202516061271029, 'aupr_all': 0.15915553739819446, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:22,534 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.520550646132262, 'aupr_all': 0.15941403603273957, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46709183673469384} best={'auroc_all': 0.520550646132262, 'aupr_all': 0.15941403603273957, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:24,096 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5208084441243124, 'aupr_all': 0.15966473549860596, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46692176870748303} best={'auroc_all': 0.5208084441243124, 'aupr_all': 0.15966473549860596, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:25,579 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5210354219687934, 'aupr_all': 0.15990876849429297, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4659013605442177} best={'auroc_all': 0.5210354219687934, 'aupr_all': 0.15990876849429297, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:27,068 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5212639824916929, 'aupr_all': 0.16015613290739888, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4647108843537415} best={'auroc_all': 0.5212639824916929, 'aupr_all': 0.16015613290739888, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:28,566 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5214935693948898, 'aupr_all': 0.16039544041588968, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4636054421768708} best={'auroc_all': 0.5214935693948898, 'aupr_all': 0.16039544041588968, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:30,072 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5217168769034274, 'aupr_all': 0.16063930575389618, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4635204081632653} best={'auroc_all': 0.5217168769034274, 'aupr_all': 0.16063930575389618, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:31,534 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.52194213453453, 'aupr_all': 0.160874886019199, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4625850340136054} best={'auroc_all': 0.52194213453453, 'aupr_all': 0.160874886019199, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:33,126 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5221729161443931, 'aupr_all': 0.16111188786397276, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46258503401360546} best={'auroc_all': 0.5221729161443931, 'aupr_all': 0.16111188786397276, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:34,671 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5224026775322406, 'aupr_all': 0.16134496352714284, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46147959183673465} best={'auroc_all': 0.5224026775322406, 'aupr_all': 0.16134496352714284, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:36,143 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.522664400402548, 'aupr_all': 0.16160006835958263, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4607993197278912} best={'auroc_all': 0.522664400402548, 'aupr_all': 0.16160006835958263, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:37,654 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5229772472754675, 'aupr_all': 0.16187343264921886, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46011904761904765} best={'auroc_all': 0.5229772472754675, 'aupr_all': 0.16187343264921886, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:39,146 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5233546206249217, 'aupr_all': 0.1621660260697963, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4598639455782313} best={'auroc_all': 0.5233546206249217, 'aupr_all': 0.1621660260697963, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:40,709 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5237948905589984, 'aupr_all': 0.16247001172189027, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4590136054421769} best={'auroc_all': 0.5237948905589984, 'aupr_all': 0.16247001172189027, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:42,171 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5242890372476448, 'aupr_all': 0.162800303484384, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45833333333333337} best={'auroc_all': 0.5242890372476448, 'aupr_all': 0.162800303484384, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:43,613 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5248321792261663, 'aupr_all': 0.16313841466992607, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4581632653061225} best={'auroc_all': 0.5248321792261663, 'aupr_all': 0.16313841466992607, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:45,228 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5254401001707757, 'aupr_all': 0.16351215935418872, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4579081632653061} best={'auroc_all': 0.5254401001707757, 'aupr_all': 0.16351215935418872, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:46,702 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5260760967220395, 'aupr_all': 0.16388277256141004, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4576530612244898} best={'auroc_all': 0.5260760967220395, 'aupr_all': 0.16388277256141004, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:48,179 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.526719752123082, 'aupr_all': 0.16425077508376265, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4574829931972789} best={'auroc_all': 0.526719752123082, 'aupr_all': 0.16425077508376265, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:49,731 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5273709965800434, 'aupr_all': 0.16464242201252832, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4579931972789116} best={'auroc_all': 0.5273709965800434, 'aupr_all': 0.16464242201252832, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:51,226 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5280046180872989, 'aupr_all': 0.16500962813621473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4583333333333333} best={'auroc_all': 0.5280046180872989, 'aupr_all': 0.16500962813621473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:52,679 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5286247098494746, 'aupr_all': 0.16537951095919956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45909863945578233} best={'auroc_all': 0.5286247098494746, 'aupr_all': 0.16537951095919956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:54,173 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5292331973560083, 'aupr_all': 0.16574517849218628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45943877551020407} best={'auroc_all': 0.5292331973560083, 'aupr_all': 0.16574517849218628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:55,691 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5298352946188105, 'aupr_all': 0.1660989956712843, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.458843537414966} best={'auroc_all': 0.5298352946188105, 'aupr_all': 0.1660989956712843, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:57,121 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5304074256824507, 'aupr_all': 0.1664351892714178, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.458843537414966} best={'auroc_all': 0.5304074256824507, 'aupr_all': 0.1664351892714178, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:19:58,714 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5309319224364902, 'aupr_all': 0.16675105496376566, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4592687074829932} best={'auroc_all': 0.5309319224364902, 'aupr_all': 0.16675105496376566, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:20:00,280 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5314137464032863, 'aupr_all': 0.16706601149699712, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4592687074829932} best={'auroc_all': 0.5314137464032863, 'aupr_all': 0.16706601149699712, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:20:01,846 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5318233891492897, 'aupr_all': 0.16734917222218212, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45986394557823135} best={'auroc_all': 0.5318233891492897, 'aupr_all': 0.16734917222218212, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:20:03,379 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5322031457537946, 'aupr_all': 0.16761527686517896, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4602040816326531} best={'auroc_all': 0.5322031457537946, 'aupr_all': 0.16761527686517896, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:20:04,937 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5325749766496429, 'aupr_all': 0.16787744247425068, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46139455782312927} best={'auroc_all': 0.5325749766496429, 'aupr_all': 0.16787744247425068, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:20:06,388 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5329331443709728, 'aupr_all': 0.1681296627236756, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4619897959183673} best={'auroc_all': 0.5329331443709728, 'aupr_all': 0.1681296627236756, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:20:07,836 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5333088385622606, 'aupr_all': 0.1683860873117466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46181972789115644} best={'auroc_all': 0.5333088385622606, 'aupr_all': 0.1683860873117466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:20:09,360 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5337403514196404, 'aupr_all': 0.1686642185995452, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4614795918367347} best={'auroc_all': 0.5337403514196404, 'aupr_all': 0.1686642185995452, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:20:10,998 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5342501976213152, 'aupr_all': 0.16898212861719503, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46190476190476193} best={'auroc_all': 0.5342501976213152, 'aupr_all': 0.16898212861719503, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:20:12,459 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5348071793117664, 'aupr_all': 0.16932523597680577, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46198979591836736} best={'auroc_all': 0.5348071793117664, 'aupr_all': 0.16932523597680577, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:20:14,002 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.535417879694221, 'aupr_all': 0.1696884942665357, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4625} best={'auroc_all': 0.535417879694221, 'aupr_all': 0.1696884942665357, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:20:15,449 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5360579283948987, 'aupr_all': 0.17006688051934293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4630952380952381} best={'auroc_all': 0.5360579283948987, 'aupr_all': 0.17006688051934293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:20:16,922 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5367534365285644, 'aupr_all': 0.170476848978539, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46318027210884355} best={'auroc_all': 0.5367534365285644, 'aupr_all': 0.170476848978539, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:20:18,329 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5374834885175181, 'aupr_all': 0.1709036214645469, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46318027210884355} best={'auroc_all': 0.5374834885175181, 'aupr_all': 0.1709036214645469, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:20:19,807 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5382302602415161, 'aupr_all': 0.1713355781248617, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4639455782312925} best={'auroc_all': 0.5382302602415161, 'aupr_all': 0.1713355781248617, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
