2026-08-09 08:12:53,805 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['use_atlas_gate=false'], 'tag': 'C_nogate', 'rotations': None}
2026-08-09 08:13:23,054 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.6144230576350225, 'aupr_all': 0.21649773623372012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6160714285714286} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:13:29,639 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.615129320181444, 'aupr_all': 0.216605217892086, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6197278911564625} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:13:35,808 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.6148735831610308, 'aupr_all': 0.2169305194205693, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6186224489795918} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:13:41,984 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.6134442090092262, 'aupr_all': 0.21545547544612098, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6148809523809524} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:13:48,215 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6131727868451087, 'aupr_all': 0.21413268463910579, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6116496598639456} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:13:54,697 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.6126386749604436, 'aupr_all': 0.21265173067020812, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6087585034013605} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:14:00,927 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6120482455888618, 'aupr_all': 0.2111965386516881, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6056122448979592} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:14:07,235 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.611455414487384, 'aupr_all': 0.20973966731303637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6055272108843537} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:14:13,423 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.610919159520658, 'aupr_all': 0.20838119218699033, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6043367346938775} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:14:19,596 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.6104176167355889, 'aupr_all': 0.207138402760881, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6061224489795918} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:14:25,948 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.6099777183511796, 'aupr_all': 0.20599173038577923, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6062074829931973} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:14:32,489 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.6095868542590968, 'aupr_all': 0.20494803950805915, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6068877551020408} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:14:38,984 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.6092929954216788, 'aupr_all': 0.20405834257382338, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6071428571428571} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:14:45,235 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.6090796766461951, 'aupr_all': 0.20327254308733653, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6070578231292516} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:14:51,489 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.6089280227989773, 'aupr_all': 0.20257277059281228, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6070578231292516} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:14:57,787 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.6088603453349295, 'aupr_all': 0.20201108101801982, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6068877551020408} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:15:04,247 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.6088701575305724, 'aupr_all': 0.20155402990521273, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.607312925170068} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:15:10,497 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.6089686284563018, 'aupr_all': 0.20117566463700237, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6079081632653062} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:15:16,730 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.6091945881315278, 'aupr_all': 0.20091313372945466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.609608843537415} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:15:22,874 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.6095244523897775, 'aupr_all': 0.20072437676497823, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6110544217687075} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:15:29,488 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.6098836588079684, 'aupr_all': 0.20060278971885828, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6124999999999999} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:15:36,074 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.6102315175655915, 'aupr_all': 0.20050348949625985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6135204081632654} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:15:42,377 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.6104687715296098, 'aupr_all': 0.20038016302060885, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6150510204081633} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:15:48,562 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.6106235312036074, 'aupr_all': 0.20023544542669824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6159013605442176} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:15:54,817 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.6106581427999952, 'aupr_all': 0.20006188247501097, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6159863945578231} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:16:01,130 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.6106200497216386, 'aupr_all': 0.1998724507524011, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6157312925170068} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:16:07,787 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.6105477330186468, 'aupr_all': 0.19970647557309779, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6154761904761904} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:16:14,087 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.610429970248848, 'aupr_all': 0.19954706046812093, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6142006802721088} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:16:20,606 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.6103069421481238, 'aupr_all': 0.19941081364001176, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.614200680272109} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:16:26,898 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6101428403606596, 'aupr_all': 0.1992895599523253, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.614200680272109} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:16:33,303 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6099826860318189, 'aupr_all': 0.19920694347826695, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6128401360544218} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:16:39,783 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6098062882083922, 'aupr_all': 0.19915716888487273, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6114795918367347} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:16:46,348 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.609705516138036, 'aupr_all': 0.19916564216696409, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6108843537414966} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:16:52,556 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.6097012340794354, 'aupr_all': 0.1992534736334612, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6099489795918368} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:16:58,798 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6097783686115432, 'aupr_all': 0.19941934678556456, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6098639455782313} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:17:05,353 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.6099436404725465, 'aupr_all': 0.19963679628407224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6091836734693877} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:17:11,897 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.610227260140118, 'aupr_all': 0.19996430354464556, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.608078231292517} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:17:18,091 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.6106027305805009, 'aupr_all': 0.2003788281153385, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.608078231292517} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:17:24,372 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.6111117515724167, 'aupr_all': 0.2008763391288702, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6080782312925169} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:17:30,582 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.6117614420896078, 'aupr_all': 0.2014895936883899, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6083333333333334} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:17:36,955 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6125340231725633, 'aupr_all': 0.20222839917884144, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6085034013605441} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:17:43,493 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.6134582745248215, 'aupr_all': 0.2031179774034933, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6102891156462585} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:17:50,091 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.6146294442379778, 'aupr_all': 0.20413796835334924, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6123299319727892} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:17:56,519 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6158525980604352, 'aupr_all': 0.20519866505681014, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6143707482993198} best={'auroc_all': 0.6158525980604352, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:18:02,967 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6169357495048106, 'aupr_all': 0.20610928713183094, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6156462585034014} best={'auroc_all': 0.6169357495048106, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:18:09,331 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6182140610044484, 'aupr_all': 0.20703932843723954, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6183673469387756} best={'auroc_all': 0.6182140610044484, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:18:15,851 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6190344139319647, 'aupr_all': 0.2077252263929129, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6189625850340136} best={'auroc_all': 0.6190344139319647, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:18:22,186 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6198786096737886, 'aupr_all': 0.2083560222413617, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6197278911564627} best={'auroc_all': 0.6198786096737886, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:18:28,626 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6205908252259349, 'aupr_all': 0.2088799074064606, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6201530612244899} best={'auroc_all': 0.6205908252259349, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:18:34,735 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6212402098817973, 'aupr_all': 0.20930329975294495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6203231292517007} best={'auroc_all': 0.6212402098817973, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:18:40,949 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6217158550392033, 'aupr_all': 0.209574546005681, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6204931972789115} best={'auroc_all': 0.6217158550392033, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:18:47,393 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.6219297567986959, 'aupr_all': 0.20961391144548702, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6201530612244898} best={'auroc_all': 0.6219297567986959, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:18:53,659 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6218749911987889, 'aupr_all': 0.20943176304667516, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.619982993197279} best={'auroc_all': 0.6219297567986959, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:19:00,122 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6216507825283503, 'aupr_all': 0.2091008466823509, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6193877551020408} best={'auroc_all': 0.6219297567986959, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:19:06,248 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6213427924869981, 'aupr_all': 0.20870492382222905, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6183673469387755} best={'auroc_all': 0.6219297567986959, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:19:12,547 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.621037754315381, 'aupr_all': 0.20832276088786533, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6175170068027211} best={'auroc_all': 0.6219297567986959, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:19:18,960 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.6208325829466979, 'aupr_all': 0.20803462703284803, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6170068027210884} best={'auroc_all': 0.6219297567986959, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:19:25,298 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6207960479136329, 'aupr_all': 0.20788764458254105, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6174319727891157} best={'auroc_all': 0.6219297567986959, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:19:31,657 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6209297647387739, 'aupr_all': 0.20785150118561813, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6171768707482993} best={'auroc_all': 0.6219297567986959, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:19:37,881 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6211990889815636, 'aupr_all': 0.20791824381068486, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6181972789115646} best={'auroc_all': 0.6219297567986959, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:19:44,164 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.6215893331399469, 'aupr_all': 0.20805748684956077, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6183673469387755} best={'auroc_all': 0.6219297567986959, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 08:19:50,611 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6221309293897405, 'aupr_all': 0.20827777138865478, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6182823129251701} best={'auroc_all': 0.6221309293897405, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
