2026-08-09 10:39:35,206 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['use_pl=false'], 'tag': 'C_nopl', 'rotations': None}
2026-08-09 10:40:03,665 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.6144230576350225, 'aupr_all': 0.21649773623372012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6160714285714286} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:05,212 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.615129320181444, 'aupr_all': 0.216605217892086, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6197278911564625} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:06,833 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.6148765206614418, 'aupr_all': 0.21693238200052634, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6187074829931973} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:08,332 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.6134477294936462, 'aupr_all': 0.21546423692017397, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6147959183673469} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:09,866 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6131807577144981, 'aupr_all': 0.2141451971153236, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6116496598639456} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:11,523 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.6126623104459312, 'aupr_all': 0.2126664891230233, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.608843537414966} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:13,093 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6120782733708414, 'aupr_all': 0.21121610420987644, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6056972789115647} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:14,632 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.6114995508929316, 'aupr_all': 0.2097676223551301, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6055272108843538} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:16,196 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.6109777473607925, 'aupr_all': 0.2084221398677943, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6050170068027212} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:17,642 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.6104836807298093, 'aupr_all': 0.2071856356311514, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6062074829931974} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:19,117 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.6100419861798796, 'aupr_all': 0.2060301967264793, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6061224489795919} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:20,518 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.6096540862740956, 'aupr_all': 0.20499181324727675, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6072278911564626} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:22,089 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.6093398886847049, 'aupr_all': 0.20407907383604684, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6073129251700681} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:23,509 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.609100444425132, 'aupr_all': 0.20327368209715968, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6068877551020408} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:24,951 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.6089321385839698, 'aupr_all': 0.2025622892766235, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6070578231292517} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:26,479 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.6088208071131144, 'aupr_all': 0.20196920721226172, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6069727891156462} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:27,970 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.6087705042147404, 'aupr_all': 0.20148916911492756, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6072278911564626} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:29,487 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.6087773706989297, 'aupr_all': 0.20108947564142415, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6075680272108844} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:30,982 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.6088414373570914, 'aupr_all': 0.200769374742035, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6085034013605443} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:32,436 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.6089554148363534, 'aupr_all': 0.2005074042823637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6092687074829932} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:33,962 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.6090443855860506, 'aupr_all': 0.20026712727893786, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6098639455782313} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:35,643 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.6090802555246828, 'aupr_all': 0.2000314292282783, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6096938775510204} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:37,176 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.6090339863008776, 'aupr_all': 0.19978751310214143, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6100340136054422} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:38,712 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.6089624804383205, 'aupr_all': 0.19956878870277361, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6097789115646258} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:40,304 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.608846261344489, 'aupr_all': 0.19936240132236313, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6098639455782313} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:41,888 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.6086973315105805, 'aupr_all': 0.19916854505198067, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6093537414965986} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:43,343 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.608549813975961, 'aupr_all': 0.19900262877767558, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6084183673469388} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:44,781 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.6084299881817646, 'aupr_all': 0.1988767041471117, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6073979591836736} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:46,303 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.6083634623164105, 'aupr_all': 0.1988124030078945, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6063775510204081} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:47,753 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6083637250697665, 'aupr_all': 0.19881865593448625, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6054421768707483} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:49,304 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6084341942882232, 'aupr_all': 0.19888956932127905, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6050170068027211} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:50,722 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6086027526189386, 'aupr_all': 0.19905790740334103, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6043367346938775} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:52,308 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.6088751313694933, 'aupr_all': 0.19931583822044552, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6037414965986394} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:53,792 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.6092471449610348, 'aupr_all': 0.19964896417746775, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6039965986394558} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:55,286 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6097031698326763, 'aupr_all': 0.2000420173741421, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6046768707482993} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:56,940 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.6102323920416048, 'aupr_all': 0.2004942846615999, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6052721088435375} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:58,500 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.6108069371517045, 'aupr_all': 0.20097985407131533, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6058673469387755} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:40:59,963 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.6114281271407984, 'aupr_all': 0.20153338511200652, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6062925170068028} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:01,489 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.6121132051978821, 'aupr_all': 0.2021526092728849, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6074829931972789} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:03,082 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.612864039335097, 'aupr_all': 0.20285859650953114, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6083333333333333} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:04,563 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6136913203296205, 'aupr_all': 0.20365150401943172, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.609608843537415} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:06,128 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.6145956250071796, 'aupr_all': 0.20454010300481115, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6101190476190477} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:07,661 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.6155599975652617, 'aupr_all': 0.20549368761549724, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.611734693877551} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:09,233 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6166269034622903, 'aupr_all': 0.20649257987101322, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6126700680272109} best={'auroc_all': 0.6166269034622903, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:10,820 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6177594012186025, 'aupr_all': 0.20749856128145142, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6143707482993197} best={'auroc_all': 0.6177594012186025, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:12,470 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.618862948892247, 'aupr_all': 0.20840934940344305, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6162414965986395} best={'auroc_all': 0.618862948892247, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:14,111 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6199716695225903, 'aupr_all': 0.2092311207435199, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6181122448979591} best={'auroc_all': 0.6199716695225903, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:15,574 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6210570851619017, 'aupr_all': 0.2099798277492565, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6206632653061225} best={'auroc_all': 0.6210570851619017, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:17,201 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6220071438203568, 'aupr_all': 0.2106230090500314, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6211734693877551} best={'auroc_all': 0.6220071438203568, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:18,688 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6228946959187022, 'aupr_all': 0.21118156258393617, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6221088435374149} best={'auroc_all': 0.6228946959187022, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:20,138 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6236470285711513, 'aupr_all': 0.21160395172015145, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6226190476190476} best={'auroc_all': 0.6236470285711513, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:21,627 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.6242531595085221, 'aupr_all': 0.21189480947333073, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6225340136054421} best={'auroc_all': 0.6242531595085221, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:23,116 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6246609732448357, 'aupr_all': 0.21200757227061579, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6227040816326531} best={'auroc_all': 0.6246609732448357, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:24,643 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6248492011275699, 'aupr_all': 0.21191388480512413, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6226190476190476} best={'auroc_all': 0.6248492011275699, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:26,138 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6248860132833153, 'aupr_all': 0.21164697593911685, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6226190476190476} best={'auroc_all': 0.6248860132833153, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:27,658 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.6248240301771573, 'aupr_all': 0.21131845743171726, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6211734693877551} best={'auroc_all': 0.6248860132833153, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:29,287 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.624693546449953, 'aupr_all': 0.21095302024039697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6204931972789115} best={'auroc_all': 0.6248860132833153, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:30,793 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6246193945789893, 'aupr_all': 0.21067469655014928, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6198979591836734} best={'auroc_all': 0.6248860132833153, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:32,332 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6246381383359799, 'aupr_all': 0.21050741409467294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6200680272108844} best={'auroc_all': 0.6248860132833153, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:33,837 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6247396432418684, 'aupr_all': 0.21040590784739557, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.619812925170068} best={'auroc_all': 0.6248860132833153, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:35,462 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.6249101886448395, 'aupr_all': 0.21037359837088976, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6196428571428573} best={'auroc_all': 0.6249101886448395, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:41:37,000 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6251982833305074, 'aupr_all': 0.210416730507378, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6196428571428572} best={'auroc_all': 0.6251982833305074, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
