2026-08-17 08:59:21,485 INFO cli={'dataset': 'ogbn-arxiv', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=1.0'], 'tag': 'C_sim', 'rotations': [8]}
2026-08-17 08:59:21,485 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'input_dim': 128, 'K_p': 8, 'drop_out': 0.5, 'num_epochs': 400, 'warmup_epochs': 10, 'use_mixup': True, 'use_halo': True, 'use_atlas_loss': True, 'use_fview_gate': False, 'use_hybrid': False, 'sim_topk_frac': 1.0}
2026-08-17 08:59:21,485 INFO cli={'dataset': 'ogbn-arxiv', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=1.0'], 'tag': 'C_sim', 'rotations': [4]}
2026-08-17 08:59:21,520 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'input_dim': 128, 'K_p': 8, 'drop_out': 0.5, 'num_epochs': 400, 'warmup_epochs': 10, 'use_mixup': True, 'use_halo': True, 'use_atlas_loss': True, 'use_fview_gate': False, 'use_hybrid': False, 'sim_topk_frac': 1.0}
2026-08-17 08:59:27,543 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5082458959715224, 'aupr_all': 0.17527958005994726, 'auroc_unknown': 0.5033946125411703, 'aupr_unknown': 0.14240541222734612, 'val_auc': 0.4652532391048292} best={'auroc_all': 0.5082458959715224, 'aupr_all': 0.17527958005994726, 'auroc_unknown': 0.5033946125411703, 'aupr_unknown': 0.14240541222734612}
2026-08-17 08:59:27,563 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.47914058091830364, 'aupr_all': 0.17163159111892987, 'auroc_unknown': 0.46586846264577086, 'aupr_unknown': 0.1332415120547035, 'val_auc': 0.48060070671378097} best={'auroc_all': 0.47914058091830364, 'aupr_all': 0.17163159111892987, 'auroc_unknown': 0.46586846264577086, 'aupr_unknown': 0.1332415120547035}
2026-08-17 08:59:29,170 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5028458076714092, 'aupr_all': 0.17275767576240658, 'auroc_unknown': 0.4913657873711077, 'aupr_unknown': 0.13780072129604293, 'val_auc': 0.45592461719670196} best={'auroc_all': 0.5082458959715224, 'aupr_all': 0.17527958005994726, 'auroc_unknown': 0.5033946125411703, 'aupr_unknown': 0.14240541222734612}
2026-08-17 08:59:29,246 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.487698305373324, 'aupr_all': 0.17494927080495656, 'auroc_unknown': 0.47281843175842314, 'aupr_unknown': 0.1357033989372244, 'val_auc': 0.5007067137809187} best={'auroc_all': 0.487698305373324, 'aupr_all': 0.17494927080495656, 'auroc_unknown': 0.47281843175842314, 'aupr_unknown': 0.1357033989372244}
2026-08-17 08:59:30,792 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.49165322490800045, 'aupr_all': 0.16874232718230103, 'auroc_unknown': 0.4769282118296394, 'aupr_unknown': 0.13351519134661088, 'val_auc': 0.45327444051825677} best={'auroc_all': 0.5082458959715224, 'aupr_all': 0.17527958005994726, 'auroc_unknown': 0.5033946125411703, 'aupr_unknown': 0.14240541222734612}
2026-08-17 08:59:30,901 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5004111829743187, 'aupr_all': 0.1845676209336207, 'auroc_unknown': 0.4835180589577497, 'aupr_unknown': 0.14303628136975713, 'val_auc': 0.5240871613663134} best={'auroc_all': 0.5004111829743187, 'aupr_all': 0.1845676209336207, 'auroc_unknown': 0.4835180589577497, 'aupr_unknown': 0.14303628136975713}
2026-08-17 08:59:32,317 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4948399671857871, 'aupr_all': 0.17085781896262278, 'auroc_unknown': 0.47659980059113805, 'aupr_unknown': 0.13366203963963186, 'val_auc': 0.4663839811542992} best={'auroc_all': 0.5082458959715224, 'aupr_all': 0.17527958005994726, 'auroc_unknown': 0.5033946125411703, 'aupr_unknown': 0.14240541222734612}
