2026-08-21 20:41:27,962 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['warmup_epochs=5'], 'tag': 'T_warmup5', 'rotations': None}
2026-08-21 20:42:04,955 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5089520130014958, 'aupr_all': 0.1559744955524632, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4686224489795918} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:09,699 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.508819683842517, 'aupr_all': 0.15579125012123574, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46369047619047615} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:14,346 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5093673993716434, 'aupr_all': 0.1558769454023066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46139455782312927} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:18,940 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5094550460907569, 'aupr_all': 0.15566362130204378, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45943877551020407} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:23,676 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.509610725401501, 'aupr_all': 0.15549276214924576, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45952380952380956} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:28,407 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5097325464789955, 'aupr_all': 0.15532808351966546, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45892857142857146} best={'auroc_all': 0.5097785159997539, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:33,186 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5100083328121374, 'aupr_all': 0.15507574522946518, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46122448979591835} best={'auroc_all': 0.5100083328121374, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:37,870 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5104798457624662, 'aupr_all': 0.1550967471685521, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4624149659863946} best={'auroc_all': 0.5104798457624662, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:42,648 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5109161004968198, 'aupr_all': 0.15513292429293388, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46386054421768713} best={'auroc_all': 0.5109161004968198, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:47,438 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5113923491658405, 'aupr_all': 0.15518825787251694, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4658163265306123} best={'auroc_all': 0.5113923491658405, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:52,190 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.51196585763184, 'aupr_all': 0.15529158282703262, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46794217687074835} best={'auroc_all': 0.51196585763184, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:56,775 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.512677557941077, 'aupr_all': 0.15548224843346112, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46981292517006806} best={'auroc_all': 0.512677557941077, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:01,506 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5135192164708058, 'aupr_all': 0.1557193825298134, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4704081632653061} best={'auroc_all': 0.5135192164708058, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:06,323 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5144477950423976, 'aupr_all': 0.1560117943340791, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47108843537414963} best={'auroc_all': 0.5144477950423976, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:11,060 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5153473701595463, 'aupr_all': 0.15632252218987594, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47210884353741495} best={'auroc_all': 0.5153473701595463, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:15,800 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5161957781661107, 'aupr_all': 0.15663615648904763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4724489795918367} best={'auroc_all': 0.5161957781661107, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:20,647 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5169768002006319, 'aupr_all': 0.15695113795305485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4732142857142857} best={'auroc_all': 0.5169768002006319, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:25,611 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5176805912232972, 'aupr_all': 0.1572503514945302, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47363945578231287} best={'auroc_all': 0.5176805912232972, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:30,579 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5183369101044488, 'aupr_all': 0.15755825683252012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4741496598639456} best={'auroc_all': 0.5183369101044488, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:35,399 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5189252271853786, 'aupr_all': 0.15784620828147633, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4735544217687075} best={'auroc_all': 0.5189252271853786, 'aupr_all': 0.15804634342370666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:40,267 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5194761327044694, 'aupr_all': 0.15813210524320664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4741496598639456} best={'auroc_all': 0.5194761327044694, 'aupr_all': 0.15813210524320664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:45,092 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5199841827406237, 'aupr_all': 0.15841338675166142, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47346938775510206} best={'auroc_all': 0.5199841827406237, 'aupr_all': 0.15841338675166142, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:50,388 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5204627263959896, 'aupr_all': 0.158709243861281, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4722789115646258} best={'auroc_all': 0.5204627263959896, 'aupr_all': 0.158709243861281, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:55,389 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5209165424972311, 'aupr_all': 0.1589984712463289, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.472108843537415} best={'auroc_all': 0.5209165424972311, 'aupr_all': 0.1589984712463289, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:00,239 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5213466430553217, 'aupr_all': 0.15929107026070355, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47100340136054425} best={'auroc_all': 0.5213466430553217, 'aupr_all': 0.15929107026070355, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:05,128 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5217791617653929, 'aupr_all': 0.15961000852374607, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4698979591836734} best={'auroc_all': 0.5217791617653929, 'aupr_all': 0.15961000852374607, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:10,126 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5222060723335191, 'aupr_all': 0.1599152792730366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46921768707482986} best={'auroc_all': 0.5222060723335191, 'aupr_all': 0.1599152792730366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:15,035 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5226141590869919, 'aupr_all': 0.16021826286979238, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46870748299319726} best={'auroc_all': 0.5226141590869919, 'aupr_all': 0.16021826286979238, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:20,022 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5230144843526559, 'aupr_all': 0.16051157197513144, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4681122448979592} best={'auroc_all': 0.5230144843526559, 'aupr_all': 0.16051157197513144, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:24,951 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5234026942252896, 'aupr_all': 0.16080616462569056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46726190476190477} best={'auroc_all': 0.5234026942252896, 'aupr_all': 0.16080616462569056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:29,975 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5237733263089508, 'aupr_all': 0.16108640117166093, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4667517006802721} best={'auroc_all': 0.5237733263089508, 'aupr_all': 0.16108640117166093, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:34,904 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5241079016527654, 'aupr_all': 0.16134811426890275, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4658163265306122} best={'auroc_all': 0.5241079016527654, 'aupr_all': 0.16134811426890275, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:39,862 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5244514845100697, 'aupr_all': 0.1616256898780174, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4648809523809524} best={'auroc_all': 0.5244514845100697, 'aupr_all': 0.1616256898780174, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:44,775 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5248201787877294, 'aupr_all': 0.16190672405653486, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46471088435374147} best={'auroc_all': 0.5248201787877294, 'aupr_all': 0.16190672405653486, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:49,627 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5252273623265403, 'aupr_all': 0.16220057222166598, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46352040816326534} best={'auroc_all': 0.5252273623265403, 'aupr_all': 0.16220057222166598, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:54,524 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5256787459064771, 'aupr_all': 0.1625178192922051, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.463860544217687} best={'auroc_all': 0.5256787459064771, 'aupr_all': 0.1625178192922051, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:58,656 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5261694747487333, 'aupr_all': 0.16284067452002726, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46343537414965985} best={'auroc_all': 0.5261694747487333, 'aupr_all': 0.16284067452002726, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:02,787 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5267123806597863, 'aupr_all': 0.1631920175780649, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4629251700680272} best={'auroc_all': 0.5267123806597863, 'aupr_all': 0.1631920175780649, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:06,815 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5272854026215247, 'aupr_all': 0.16354385588325843, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46241496598639464} best={'auroc_all': 0.5272854026215247, 'aupr_all': 0.16354385588325843, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:10,847 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.527888887550489, 'aupr_all': 0.1639067537645861, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46198979591836736} best={'auroc_all': 0.527888887550489, 'aupr_all': 0.1639067537645861, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:14,871 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5283392775942979, 'aupr_all': 0.16412798712166204, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46249999999999997} best={'auroc_all': 0.5283392775942979, 'aupr_all': 0.16412798712166204, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:19,010 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5289229595418048, 'aupr_all': 0.16447989419132705, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4627551020408164} best={'auroc_all': 0.5289229595418048, 'aupr_all': 0.16447989419132705, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:23,125 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5294811975217399, 'aupr_all': 0.1648152073462461, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46335034013605436} best={'auroc_all': 0.5294811975217399, 'aupr_all': 0.1648152073462461, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:27,659 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5299747735429409, 'aupr_all': 0.16512821003034042, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4635204081632653} best={'auroc_all': 0.5299747735429409, 'aupr_all': 0.16512821003034042, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:31,982 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5303877746052773, 'aupr_all': 0.16539522552084276, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4638605442176871} best={'auroc_all': 0.5303877746052773, 'aupr_all': 0.16539522552084276, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:36,880 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5307347896782961, 'aupr_all': 0.16564188004991073, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4644557823129252} best={'auroc_all': 0.5307347896782961, 'aupr_all': 0.16564188004991073, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:41,650 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5310660518665107, 'aupr_all': 0.16586344874251377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46454081632653066} best={'auroc_all': 0.5310660518665107, 'aupr_all': 0.16586344874251377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:46,454 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5314060157068865, 'aupr_all': 0.16609170415729196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4650510204081633} best={'auroc_all': 0.5314060157068865, 'aupr_all': 0.16609170415729196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:51,258 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.53179688185173, 'aupr_all': 0.16634624857602368, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46539115646258505} best={'auroc_all': 0.53179688185173, 'aupr_all': 0.16634624857602368, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:56,063 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.532268616500203, 'aupr_all': 0.16662643745891495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46539115646258505} best={'auroc_all': 0.532268616500203, 'aupr_all': 0.16662643745891495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:00,738 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5328100854788397, 'aupr_all': 0.16694299893351405, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4659013605442177} best={'auroc_all': 0.5328100854788397, 'aupr_all': 0.16694299893351405, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:05,609 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5334694711843198, 'aupr_all': 0.16729946347714375, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46649659863945575} best={'auroc_all': 0.5334694711843198, 'aupr_all': 0.16729946347714375, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:10,403 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5341951918484187, 'aupr_all': 0.1676958725641715, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4664115646258503} best={'auroc_all': 0.5341951918484187, 'aupr_all': 0.1676958725641715, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:15,216 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5349764827945777, 'aupr_all': 0.16811116073026597, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46683673469387754} best={'auroc_all': 0.5349764827945777, 'aupr_all': 0.16811116073026597, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:20,147 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5357998902298589, 'aupr_all': 0.16854557173528234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46734693877551026} best={'auroc_all': 0.5357998902298589, 'aupr_all': 0.16854557173528234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:25,021 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5366504844264567, 'aupr_all': 0.16900698675898485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4675170068027211} best={'auroc_all': 0.5366504844264567, 'aupr_all': 0.16900698675898485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:29,853 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5374815835556863, 'aupr_all': 0.16945763722778018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4680272108843538} best={'auroc_all': 0.5374815835556863, 'aupr_all': 0.16945763722778018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:34,599 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5383044449566492, 'aupr_all': 0.169918119922884, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46879251700680274} best={'auroc_all': 0.5383044449566492, 'aupr_all': 0.169918119922884, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:39,373 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5390848450047102, 'aupr_all': 0.17035031293901803, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46904761904761905} best={'auroc_all': 0.5390848450047102, 'aupr_all': 0.17035031293901803, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:43,987 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5398321299188568, 'aupr_all': 0.1707934705549354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4692176870748299} best={'auroc_all': 0.5398321299188568, 'aupr_all': 0.1707934705549354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:48,612 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5405572224382137, 'aupr_all': 0.17123793889988836, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47023809523809523} best={'auroc_all': 0.5405572224382137, 'aupr_all': 0.17123793889988836, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:53,629 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5412928333028582, 'aupr_all': 0.17170028835581447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4698979591836735} best={'auroc_all': 0.5412928333028582, 'aupr_all': 0.17170028835581447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
