2026-08-09 12:37:14,711 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['use_conformal=false'], 'tag': 'C_noconformal', 'rotations': None}
2026-08-09 12:37:43,090 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.6144230576350225, 'aupr_all': 0.21649773623372012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6160714285714286} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:37:49,375 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.615129320181444, 'aupr_all': 0.216605217892086, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6197278911564625} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:37:55,808 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.6148735831610308, 'aupr_all': 0.2169305194205693, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6186224489795918} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:38:02,556 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.6134442090092262, 'aupr_all': 0.21545547544612098, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6148809523809524} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:38:08,921 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6131727868451087, 'aupr_all': 0.21413268463910579, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6116496598639456} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:38:15,214 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.6126386749604436, 'aupr_all': 0.21265173067020812, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6087585034013605} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:38:21,437 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6120482455888618, 'aupr_all': 0.2111965386516881, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6056122448979592} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:38:27,880 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.611455414487384, 'aupr_all': 0.20973966731303637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6055272108843537} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:38:34,317 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.610919159520658, 'aupr_all': 0.20838119218699033, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6043367346938775} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:38:40,551 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.6104176167355889, 'aupr_all': 0.207138402760881, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6061224489795918} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:38:46,819 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.6099777183511796, 'aupr_all': 0.20599173038577923, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6062074829931973} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:38:52,992 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.6095868542590968, 'aupr_all': 0.20494803950805915, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6068877551020408} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:38:59,330 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.6092929954216788, 'aupr_all': 0.20405834257382338, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6071428571428571} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:39:05,907 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.6090796766461951, 'aupr_all': 0.20327254308733653, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6070578231292516} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:39:12,031 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.6089280227989773, 'aupr_all': 0.20257277059281228, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6070578231292516} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:39:18,426 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.6088603268600842, 'aupr_all': 0.2020109410990015, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6068877551020408} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:39:24,606 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.6088707589894266, 'aupr_all': 0.20155480636636164, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.607312925170068} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:39:30,883 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.6089687393053739, 'aupr_all': 0.20117700991251056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6079081632653062} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:39:37,255 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.6091926092703145, 'aupr_all': 0.20091836824705903, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.609608843537415} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:39:43,462 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.6095200923262742, 'aupr_all': 0.20073454833930882, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6110544217687075} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:39:49,649 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.609878017821854, 'aupr_all': 0.20061857576178857, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6124999999999999} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:39:55,800 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.6102230725085047, 'aupr_all': 0.2005199887226382, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6136054421768707} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:40:02,091 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.6104567526163276, 'aupr_all': 0.20039986640996232, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6147108843537414} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:40:08,301 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.6106032273485649, 'aupr_all': 0.20025381562776162, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6154761904761904} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:40:14,618 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.6106361289953772, 'aupr_all': 0.20008893353183033, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6159013605442177} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:40:20,668 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.6105992963120259, 'aupr_all': 0.19989968098143812, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6149659863945578} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:40:26,847 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.6105187357224856, 'aupr_all': 0.19972978215907658, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6144557823129252} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:40:33,297 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.6104055629253766, 'aupr_all': 0.1995648442634757, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6142006802721088} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:40:39,497 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.6102741061896504, 'aupr_all': 0.1994291534259524, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.614030612244898} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:40:45,587 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6101003482163485, 'aupr_all': 0.19931302641905355, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6138605442176871} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:40:51,635 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6099497166439068, 'aupr_all': 0.19923741695581484, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6125850340136054} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:40:57,698 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6097804809021952, 'aupr_all': 0.1991836491048562, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6114795918367347} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:41:03,923 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.609705947217761, 'aupr_all': 0.19920601759682058, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6104591836734694} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:41:10,276 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.6097159790587874, 'aupr_all': 0.19930387273571926, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6096938775510204} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:41:16,588 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6098145197783771, 'aupr_all': 0.1994761499588462, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6090986394557824} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:41:22,796 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.6100095689845676, 'aupr_all': 0.19971660590261445, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6085884353741497} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:41:28,886 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.6103154118383377, 'aupr_all': 0.2000491849639614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6077380952380953} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:41:34,906 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.6107132039974277, 'aupr_all': 0.20047057493423753, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6079081632653062} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:41:41,367 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.6112312776635662, 'aupr_all': 0.20096706916018503, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6085884353741497} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:41:47,894 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.6118876232306055, 'aupr_all': 0.20156443506526517, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6083333333333334} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:41:54,079 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6126610828950956, 'aupr_all': 0.2023008909212005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6085884353741497} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:42:00,155 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.613583185007011, 'aupr_all': 0.2031719484752076, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6102891156462585} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:42:06,255 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.6147090338717569, 'aupr_all': 0.2041652127812479, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6125} best={'auroc_all': 0.6156635100710118, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:42:12,653 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6158876715279569, 'aupr_all': 0.2052003873146056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6141156462585035} best={'auroc_all': 0.6158876715279569, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:42:19,097 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6169571597978136, 'aupr_all': 0.20609839304443045, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6149659863945578} best={'auroc_all': 0.6169571597978136, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:42:25,206 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6181854475745184, 'aupr_all': 0.2070160655858318, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6175170068027211} best={'auroc_all': 0.6181854475745184, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:42:31,316 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6190221876898624, 'aupr_all': 0.20767179235671654, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.618452380952381} best={'auroc_all': 0.6190221876898624, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:42:37,417 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.619919905058673, 'aupr_all': 0.2083118282066599, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6187925170068028} best={'auroc_all': 0.619919905058673, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:42:43,559 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6206735186337331, 'aupr_all': 0.20883189938312996, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6200680272108844} best={'auroc_all': 0.6206735186337331, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:42:49,988 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6213004337721257, 'aupr_all': 0.20922840800297743, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6202380952380953} best={'auroc_all': 0.6213004337721257, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:42:56,090 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6217443658311036, 'aupr_all': 0.20944511632250498, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6202380952380951} best={'auroc_all': 0.6217443658311036, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:43:02,515 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.621910953511648, 'aupr_all': 0.20942644422469373, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.619982993197279} best={'auroc_all': 0.621910953511648, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:43:08,698 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6218504217072305, 'aupr_all': 0.20920726585881888, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6200680272108844} best={'auroc_all': 0.621910953511648, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:43:15,060 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.621654329698658, 'aupr_all': 0.20889212008853025, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6195578231292518} best={'auroc_all': 0.621910953511648, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:43:21,576 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6214232648078328, 'aupr_all': 0.20854532071773382, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6179421768707483} best={'auroc_all': 0.621910953511648, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:43:27,679 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.6212292953537152, 'aupr_all': 0.20827629580072599, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6177721088435375} best={'auroc_all': 0.621910953511648, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:43:33,885 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.6211342525381789, 'aupr_all': 0.2080923032701532, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6170918367346939} best={'auroc_all': 0.621910953511648, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:43:39,985 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6211977177374863, 'aupr_all': 0.20802686925513536, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6173469387755103} best={'auroc_all': 0.621910953511648, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:43:46,236 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6214283433375443, 'aupr_all': 0.20807733574368847, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6176870748299319} best={'auroc_all': 0.621910953511648, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:43:52,566 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6217876010747498, 'aupr_all': 0.20821611422142705, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6177721088435374} best={'auroc_all': 0.621910953511648, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:43:58,612 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.6222760657220701, 'aupr_all': 0.20843248571153686, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6181972789115646} best={'auroc_all': 0.6222760657220701, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 12:44:04,898 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6229213941229973, 'aupr_all': 0.20874017769803455, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6186224489795918} best={'auroc_all': 0.6229213941229973, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
